Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Temp,1:Y (II),1:ETR,1:Fo',1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm,1:AHum,1:Oxyg.,1:X1,1:X2,specimen_ID,subsample_ID
07/26/2022 20:09:03,1.66E+12,5595822,7/26/22,20:09:02,FO,320,117,198,0,-,0.409,0,-,-,-,-,-,-,-,117,198,0.409,-,-,-,-,20220726-BULL-007,20220726-BULL-007-C
07/26/2022 20:09:10,1.66E+12,5602757,7/26/22,20:09:09,FO,321,4,15,0,-,-,-,-,-,-,-,-,-,-,4,15,-,-,-,-,-,NA,NA
07/26/2022 20:09:17,1.66E+12,5610044,7/26/22,20:09:16,FO,322,159,310,0,-,0.487,0,-,-,-,-,-,-,-,159,310,0.487,-,-,-,-,20220726-BULL-007,20220726-BULL-007-C
07/26/2022 20:09:23,1.66E+12,5615894,7/26/22,20:09:22,FO,323,91,164,0,-,0.445,0,-,-,-,-,-,-,-,91,164,0.445,-,-,-,-,20220726-BULL-007,20220726-BULL-007-C
07/26/2022 20:09:28,1.66E+12,5621270,7/26/22,20:09:28,FO,324,83,161,0,-,0.484,0,-,-,-,-,-,-,-,83,161,0.484,-,-,-,-,20220726-BULL-007,20220726-BULL-007-C
07/26/2022 20:09:35,1.66E+12,5627861,7/26/22,20:09:34,FO,325,129,251,0,-,0.486,0,-,-,-,-,-,-,-,129,251,0.486,-,-,-,-,20220726-BULL-007,20220726-BULL-007-C
07/26/2022 20:09:39,1.66E+12,5632349,7/26/22,20:09:39,FO,326,104,205,0,-,0.493,0,-,-,-,-,-,-,-,104,205,0.493,-,-,-,-,20220726-BULL-007,20220726-BULL-007-C
07/26/2022 20:09:44,1.66E+12,5637163,7/26/22,20:09:44,FO,327,22,46,0,-,-,-,-,-,-,-,-,-,-,22,46,0.522,-,-,-,-,NA,NA
07/26/2022 20:09:48,1.66E+12,5641173,7/26/22,20:09:48,FO,328,32,46,0,-,-,-,-,-,-,-,-,-,-,32,46,0.304,-,-,-,-,NA,NA
07/26/2022 20:10:59,1.66E+12,5711700,7/26/22,20:10:58,FO,329,104,212,0,-,0.509,0,-,-,-,-,-,-,-,104,212,0.509,-,-,-,-,20220726-BULL-007,20220726-BULL-007-D
07/26/2022 20:11:07,1.66E+12,5719782,7/26/22,20:11:06,FO,330,122,247,0,-,0.506,0,-,-,-,-,-,-,-,122,247,0.506,-,-,-,-,20220726-BULL-007,20220726-BULL-007-D
07/26/2022 20:11:12,1.66E+12,5725451,7/26/22,20:11:12,FO,331,121,229,0,-,0.472,0,-,-,-,-,-,-,-,121,229,0.472,-,-,-,-,20220726-BULL-007,20220726-BULL-007-D
07/26/2022 20:11:23,1.66E+12,5735863,7/26/22,20:11:22,FO,332,119,238,0,-,0.5,0,-,-,-,-,-,-,-,119,238,0.5,-,-,-,-,20220726-BULL-007,20220726-BULL-007-D
07/26/2022 20:11:32,1.66E+12,5745045,7/26/22,20:11:31,FO,333,78,175,0,-,0.554,0,-,-,-,-,-,-,-,78,175,0.554,-,-,-,-,20220726-BULL-007,20220726-BULL-007-D
07/26/2022 20:11:39,1.66E+12,5751743,7/26/22,20:11:38,FO,334,103,218,0,-,0.528,0,-,-,-,-,-,-,-,103,218,0.528,-,-,-,-,20220726-BULL-007,20220726-BULL-007-D
07/26/2022 20:11:46,1.66E+12,5758925,7/26/22,20:11:45,FO,335,154,330,0,-,0.533,0,-,-,-,-,-,-,-,154,330,0.533,-,-,-,-,20220726-BULL-007,20220726-BULL-007-D
07/26/2022 20:11:55,1.66E+12,5768253,7/26/22,20:11:55,FO,336,121,251,0,-,0.518,0,-,-,-,-,-,-,-,121,251,0.518,-,-,-,-,20220726-BULL-007,20220726-BULL-007-D
07/26/2022 20:12:04,1.66E+12,5777546,7/26/22,20:12:04,FO,337,103,187,0,-,0.449,0,-,-,-,-,-,-,-,103,187,0.449,-,-,-,-,20220726-BULL-007,20220726-BULL-007-D
07/26/2022 20:12:11,1.66E+12,5784054,7/26/22,20:12:10,FO,338,129,214,0,-,0.397,0,-,-,-,-,-,-,-,129,214,0.397,-,-,-,-,20220726-BULL-007,20220726-BULL-007-D
07/26/2022 20:12:15,1.66E+12,5788317,7/26/22,20:12:15,FO,339,43,43,0,-,-,-,-,-,-,-,-,-,-,43,43,0,-,-,-,-,NA,NA
07/26/2022 20:12:19,1.66E+12,5791871,7/26/22,20:12:18,FO,340,41,41,0,-,-,-,-,-,-,-,-,-,-,41,41,0,-,-,-,-,NA,NA
07/26/2022 20:13:33,1.66E+12,5866423,7/26/22,20:13:33,FO,341,172,332,0,-,0.482,0,-,-,-,-,-,-,-,172,332,0.482,-,-,-,-,20220726-BULL-007,20220726-BULL-007-E
07/26/2022 20:13:39,1.66E+12,5871887,7/26/22,20:13:38,FO,342,139,255,0,-,0.455,0,-,-,-,-,-,-,-,139,255,0.455,-,-,-,-,20220726-BULL-007,20220726-BULL-007-E
07/26/2022 20:13:44,1.66E+12,5877309,7/26/22,20:13:44,FO,343,100,172,0,-,0.419,0,-,-,-,-,-,-,-,100,172,0.419,-,-,-,-,20220726-BULL-007,20220726-BULL-007-E
07/26/2022 20:13:51,1.66E+12,5883852,7/26/22,20:13:50,FO,344,137,279,0,-,0.509,0,-,-,-,-,-,-,-,137,279,0.509,-,-,-,-,20220726-BULL-007,20220726-BULL-007-E
07/26/2022 20:14:01,1.66E+12,5893688,7/26/22,20:14:00,FO,345,108,210,0,-,0.486,0,-,-,-,-,-,-,-,108,210,0.486,-,-,-,-,20220726-BULL-007,20220726-BULL-007-E
07/26/2022 20:14:08,1.66E+12,5900832,7/26/22,20:14:07,FO,346,107,228,0,-,0.531,0,-,-,-,-,-,-,-,107,228,0.531,-,-,-,-,20220726-BULL-007,20220726-BULL-007-E
07/26/2022 20:14:15,1.66E+12,5907956,7/26/22,20:14:14,FO,347,93,154,0,-,0.396,0,-,-,-,-,-,-,-,93,154,0.396,-,-,-,-,20220726-BULL-007,20220726-BULL-007-E
07/26/2022 20:14:21,1.66E+12,5914551,7/26/22,20:14:21,FO,348,10,10,0,-,-,-,-,-,-,-,-,-,-,10,10,0,-,-,-,-,NA,NA
07/26/2022 20:14:31,1.66E+12,5924161,7/26/22,20:14:31,FO,349,72,154,0,-,0.532,0,-,-,-,-,-,-,-,72,154,0.532,-,-,-,-,20220726-BULL-007,20220726-BULL-007-E
07/26/2022 20:14:38,1.66E+12,5931524,7/26/22,20:14:38,FO,350,98,217,0,-,0.548,0,-,-,-,-,-,-,-,98,217,0.548,-,-,-,-,20220726-BULL-007,20220726-BULL-007-E
07/26/2022 20:14:43,1.66E+12,5936574,7/26/22,20:14:43,FO,351,116,215,0,-,0.46,0,-,-,-,-,-,-,-,116,215,0.46,-,-,-,-,20220726-BULL-007,20220726-BULL-007-E
07/26/2022 20:14:48,1.66E+12,5940798,7/26/22,20:14:47,FO,352,20,47,0,-,-,-,-,-,-,-,-,-,-,20,47,0.574,-,-,-,-,NA,NA
07/26/2022 20:14:51,1.66E+12,5944563,7/26/22,20:14:51,FO,353,25,51,0,-,0.51,0,-,-,-,-,-,-,-,25,51,0.51,-,-,-,-,NA,NA
07/26/2022 20:15:00,1.66E+12,5953162,7/26/22,20:15:00,FO,354,19,30,0,-,-,-,-,-,-,-,-,-,-,19,30,0.367,-,-,-,-,NA,NA
07/26/2022 20:15:04,1.66E+12,5957330,7/26/22,20:15:04,FO,355,24,25,0,-,-,-,-,-,-,-,-,-,-,24,25,0.04,-,-,-,-,NA,NA
07/26/2022 20:20:37,1.66E+12,6289992,7/26/22,20:20:36,FO,356,115,428,0,-,0.731,0,-,-,-,-,-,-,-,115,428,0.731,-,-,-,-,20220726-BULL-008,20220726-BULL-008-A
07/26/2022 20:20:43,1.66E+12,6295811,7/26/22,20:20:42,FO,357,134,460,0,-,0.709,0,-,-,-,-,-,-,-,134,460,0.709,-,-,-,-,20220726-BULL-008,20220726-BULL-008-A
07/26/2022 20:20:48,1.66E+12,6300789,7/26/22,20:20:47,FO,358,130,471,0,-,0.724,0,-,-,-,-,-,-,-,130,471,0.724,-,-,-,-,20220726-BULL-008,20220726-BULL-008-A
07/26/2022 20:20:52,1.66E+12,6305143,7/26/22,20:20:52,FO,359,135,494,0,-,0.727,0,-,-,-,-,-,-,-,135,494,0.727,-,-,-,-,20220726-BULL-008,20220726-BULL-008-A
07/26/2022 20:20:57,1.66E+12,6309621,7/26/22,20:20:56,FO,360,137,466,0,-,0.706,0,-,-,-,-,-,-,-,137,466,0.706,-,-,-,-,20220726-BULL-008,20220726-BULL-008-A
07/26/2022 20:21:01,1.66E+12,6314224,7/26/22,20:21:01,FO,361,125,458,0,-,0.727,0,-,-,-,-,-,-,-,125,458,0.727,-,-,-,-,20220726-BULL-008,20220726-BULL-008-A
07/26/2022 20:21:06,1.66E+12,6318957,7/26/22,20:21:05,FO,362,131,378,0,-,0.653,0,-,-,-,-,-,-,-,131,378,0.653,-,-,-,-,20220726-BULL-008,20220726-BULL-008-A
07/26/2022 20:21:12,1.66E+12,6324748,7/26/22,20:21:11,FO,363,129,468,0,-,0.724,0,-,-,-,-,-,-,-,129,468,0.724,-,-,-,-,20220726-BULL-008,20220726-BULL-008-A
07/26/2022 20:21:17,1.66E+12,6329820,7/26/22,20:21:16,FO,364,149,492,0,-,0.697,0,-,-,-,-,-,-,-,149,492,0.697,-,-,-,-,20220726-BULL-008,20220726-BULL-008-A
07/26/2022 20:21:25,1.66E+12,6337625,7/26/22,20:21:24,FO,365,122,444,0,-,0.725,0,-,-,-,-,-,-,-,122,444,0.725,-,-,-,-,20220726-BULL-008,20220726-BULL-008-A
07/26/2022 20:21:31,1.66E+12,6344204,7/26/22,20:21:31,FO,366,13,52,0,-,0.75,0,-,-,-,-,-,-,-,13,52,0.75,-,-,-,-,NA,NA
07/26/2022 20:21:40,1.66E+12,6353158,7/26/22,20:21:40,FO,367,20,49,0,-,-,-,-,-,-,-,-,-,-,20,49,0.592,-,-,-,-,NA,NA
07/26/2022 20:21:44,1.66E+12,6357230,7/26/22,20:21:44,FO,368,33,49,0,-,-,-,-,-,-,-,-,-,-,33,49,0.327,-,-,-,-,NA,NA
07/26/2022 20:23:34,1.66E+12,6467495,7/26/22,20:23:34,FO,369,139,506,0,-,0.725,0,-,-,-,-,-,-,-,139,506,0.725,-,-,-,-,20220726-BULL-008,20220726-BULL-008-B
07/26/2022 20:23:40,1.66E+12,6473491,7/26/22,20:23:40,FO,370,145,543,0,-,0.733,0,-,-,-,-,-,-,-,145,543,0.733,-,-,-,-,20220726-BULL-008,20220726-BULL-008-B
07/26/2022 20:23:46,1.66E+12,6478750,7/26/22,20:23:45,FO,371,142,533,0,-,0.734,0,-,-,-,-,-,-,-,142,533,0.734,-,-,-,-,20220726-BULL-008,20220726-BULL-008-B
07/26/2022 20:23:51,1.66E+12,6483914,7/26/22,20:23:50,FO,372,164,596,0,-,0.725,0,-,-,-,-,-,-,-,164,596,0.725,-,-,-,-,20220726-BULL-008,20220726-BULL-008-B
07/26/2022 20:23:55,1.66E+12,6488475,7/26/22,20:23:55,FO,373,128,462,0,-,0.723,0,-,-,-,-,-,-,-,128,462,0.723,-,-,-,-,20220726-BULL-008,20220726-BULL-008-B
07/26/2022 20:24:00,1.66E+12,6493271,7/26/22,20:24:00,FO,374,132,511,0,-,0.742,0,-,-,-,-,-,-,-,132,511,0.742,-,-,-,-,20220726-BULL-008,20220726-BULL-008-B
07/26/2022 20:24:05,1.66E+12,6498346,7/26/22,20:24:05,FO,375,141,473,0,-,0.702,0,-,-,-,-,-,-,-,141,473,0.702,-,-,-,-,20220726-BULL-008,20220726-BULL-008-B
07/26/2022 20:24:11,1.66E+12,6503933,7/26/22,20:24:10,FO,376,146,533,0,-,0.726,0,-,-,-,-,-,-,-,146,533,0.726,-,-,-,-,20220726-BULL-008,20220726-BULL-008-B
07/26/2022 20:24:16,1.66E+12,6509276,7/26/22,20:24:16,FO,377,116,463,0,-,0.749,0,-,-,-,-,-,-,-,116,463,0.749,-,-,-,-,20220726-BULL-008,20220726-BULL-008-B
07/26/2022 20:24:22,1.66E+12,6514882,7/26/22,20:24:21,FO,378,146,512,0,-,0.715,0,-,-,-,-,-,-,-,146,512,0.715,-,-,-,-,20220726-BULL-008,20220726-BULL-008-B
07/26/2022 20:24:29,1.66E+12,6521860,7/26/22,20:24:28,FO,379,50,50,0,-,0,0,-,-,-,-,-,-,-,50,50,0,-,-,-,-,NA,NA
07/26/2022 20:24:33,1.66E+12,6525622,7/26/22,20:24:32,FO,380,37,63,0,-,0.413,0,-,-,-,-,-,-,-,37,63,0.413,-,-,-,-,NA,NA
07/26/2022 20:24:40,1.66E+12,6533556,7/26/22,20:24:40,FO,381,30,49,0,-,-,-,-,-,-,-,-,-,-,30,49,0.388,-,-,-,-,NA,NA
07/26/2022 20:24:44,1.66E+12,6537316,7/26/22,20:24:44,FO,382,33,46,0,-,-,-,-,-,-,-,-,-,-,33,46,0.283,-,-,-,-,NA,NA
07/26/2022 20:25:57,1.66E+12,6610075,7/26/22,20:25:56,FO,383,121,434,0,-,0.721,0,-,-,-,-,-,-,-,121,434,0.721,-,-,-,-,20220726-BULL-008,20220726-BULL-008-C
07/26/2022 20:26:02,1.66E+12,6615229,7/26/22,20:26:02,FO,384,131,474,0,-,0.724,0,-,-,-,-,-,-,-,131,474,0.724,-,-,-,-,20220726-BULL-008,20220726-BULL-008-C
07/26/2022 20:26:07,1.66E+12,6619664,7/26/22,20:26:06,FO,385,119,445,0,-,0.733,0,-,-,-,-,-,-,-,119,445,0.733,-,-,-,-,20220726-BULL-008,20220726-BULL-008-C
07/26/2022 20:26:12,1.66E+12,6625526,7/26/22,20:26:12,FO,386,121,465,0,-,0.74,0,-,-,-,-,-,-,-,121,465,0.74,-,-,-,-,20220726-BULL-008,20220726-BULL-008-C
07/26/2022 20:26:17,1.66E+12,6630300,7/26/22,20:26:17,FO,387,120,489,0,-,0.755,0,-,-,-,-,-,-,-,120,489,0.755,-,-,-,-,20220726-BULL-008,20220726-BULL-008-C
07/26/2022 20:26:22,1.66E+12,6635273,7/26/22,20:26:22,FO,388,113,462,0,-,0.755,0,-,-,-,-,-,-,-,113,462,0.755,-,-,-,-,20220726-BULL-008,20220726-BULL-008-C
07/26/2022 20:26:27,1.66E+12,6640483,7/26/22,20:26:27,FO,389,104,460,0,-,0.774,0,-,-,-,-,-,-,-,104,460,0.774,-,-,-,-,20220726-BULL-008,20220726-BULL-008-C
07/26/2022 20:26:33,1.66E+12,6645683,7/26/22,20:26:32,FO,390,132,507,0,-,0.74,0,-,-,-,-,-,-,-,132,507,0.74,-,-,-,-,20220726-BULL-008,20220726-BULL-008-C
07/26/2022 20:26:38,1.66E+12,6650733,7/26/22,20:26:37,FO,391,111,438,0,-,0.747,0,-,-,-,-,-,-,-,111,438,0.747,-,-,-,-,20220726-BULL-008,20220726-BULL-008-C
07/26/2022 20:26:43,1.66E+12,6655675,7/26/22,20:26:42,FO,392,129,487,0,-,0.735,0,-,-,-,-,-,-,-,129,487,0.735,-,-,-,-,20220726-BULL-008,20220726-BULL-008-C
07/26/2022 20:26:50,1.66E+12,6663187,7/26/22,20:26:50,FO,393,35,49,0,-,-,-,-,-,-,-,-,-,-,35,49,0.286,-,-,-,-,NA,NA
07/26/2022 20:26:54,1.66E+12,6666918,7/26/22,20:26:53,FO,394,35,45,0,-,-,-,-,-,-,-,-,-,-,35,45,0.222,-,-,-,-,NA,NA
07/26/2022 20:28:02,1.66E+12,6735489,7/26/22,20:28:02,FO,395,111,420,0,-,0.736,0,-,-,-,-,-,-,-,111,420,0.736,-,-,-,-,20220726-BULL-008,20220726-BULL-008-D
07/26/2022 20:28:07,1.66E+12,6740415,7/26/22,20:28:07,FO,396,101,380,0,-,0.734,0,-,-,-,-,-,-,-,101,380,0.734,-,-,-,-,20220726-BULL-008,20220726-BULL-008-D
07/26/2022 20:28:13,1.66E+12,6745924,7/26/22,20:28:12,FO,397,119,436,0,-,0.727,0,-,-,-,-,-,-,-,119,436,0.727,-,-,-,-,20220726-BULL-008,20220726-BULL-008-D
07/26/2022 20:28:19,1.66E+12,6752008,7/26/22,20:28:18,FO,398,123,301,0,-,0.591,0,-,-,-,-,-,-,-,123,301,0.591,-,-,-,-,20220726-BULL-008,20220726-BULL-008-D
07/26/2022 20:28:24,1.66E+12,6757462,7/26/22,20:28:24,FO,399,117,439,0,-,0.733,0,-,-,-,-,-,-,-,117,439,0.733,-,-,-,-,20220726-BULL-008,20220726-BULL-008-D
07/26/2022 20:28:31,1.66E+12,6763700,7/26/22,20:28:30,FO,400,113,442,0,-,0.744,0,-,-,-,-,-,-,-,113,442,0.744,-,-,-,-,20220726-BULL-008,20220726-BULL-008-D
07/26/2022 20:28:37,1.66E+12,6770020,7/26/22,20:28:36,FO,401,120,448,0,-,0.732,0,-,-,-,-,-,-,-,120,448,0.732,-,-,-,-,20220726-BULL-008,20220726-BULL-008-D
07/26/2022 20:28:43,1.66E+12,6776338,7/26/22,20:28:43,FO,402,126,460,0,-,0.726,0,-,-,-,-,-,-,-,126,460,0.726,-,-,-,-,20220726-BULL-008,20220726-BULL-008-D
07/26/2022 20:28:48,1.66E+12,6781215,7/26/22,20:28:48,FO,403,119,435,0,-,0.726,0,-,-,-,-,-,-,-,119,435,0.726,-,-,-,-,20220726-BULL-008,20220726-BULL-008-D
07/26/2022 20:28:53,1.66E+12,6785680,7/26/22,20:28:52,FO,404,140,507,0,-,0.724,0,-,-,-,-,-,-,-,140,507,0.724,-,-,-,-,20220726-BULL-008,20220726-BULL-008-D
07/26/2022 20:29:02,1.66E+12,6795483,7/26/22,20:29:02,FO,405,31,34,0,-,-,-,-,-,-,-,-,-,-,31,34,0.088,-,-,-,-,NA,NA
07/26/2022 20:29:07,1.66E+12,6799703,7/26/22,20:29:06,FO,406,30,33,0,-,-,-,-,-,-,-,-,-,-,30,33,0.091,-,-,-,-,NA,NA
07/26/2022 20:30:09,1.66E+12,6861622,7/26/22,20:30:08,FO,407,131,480,0,-,0.727,0,-,-,-,-,-,-,-,131,480,0.727,-,-,-,-,20220726-BULL-008,20220726-BULL-008-E
07/26/2022 20:30:15,1.66E+12,6867779,7/26/22,20:30:14,FO,408,128,491,0,-,0.739,0,-,-,-,-,-,-,-,128,491,0.739,-,-,-,-,20220726-BULL-008,20220726-BULL-008-E
07/26/2022 20:30:21,1.66E+12,6873632,7/26/22,20:30:20,FO,409,135,500,0,-,0.73,0,-,-,-,-,-,-,-,135,500,0.73,-,-,-,-,20220726-BULL-008,20220726-BULL-008-E
07/26/2022 20:30:27,1.66E+12,6879810,7/26/22,20:30:26,FO,410,123,456,0,-,0.73,0,-,-,-,-,-,-,-,123,456,0.73,-,-,-,-,20220726-BULL-008,20220726-BULL-008-E
07/26/2022 20:30:32,1.66E+12,6885330,7/26/22,20:30:32,FO,411,257,615,0,-,0.582,0,-,-,-,-,-,-,-,257,615,0.582,-,-,-,-,20220726-BULL-008,20220726-BULL-008-E
07/26/2022 20:30:38,1.66E+12,6891555,7/26/22,20:30:38,FO,412,120,444,0,-,0.73,0,-,-,-,-,-,-,-,120,444,0.73,-,-,-,-,20220726-BULL-008,20220726-BULL-008-E
07/26/2022 20:30:44,1.66E+12,6897609,7/26/22,20:30:44,FO,413,213,744,0,-,0.714,0,-,-,-,-,-,-,-,213,744,0.714,-,-,-,-,20220726-BULL-008,20220726-BULL-008-E
07/26/2022 20:30:50,1.66E+12,6902948,7/26/22,20:30:49,FO,414,58,192,0,-,0.698,0,-,-,-,-,-,-,-,58,192,0.698,-,-,-,-,20220726-BULL-008,20220726-BULL-008-E
07/26/2022 20:30:56,1.66E+12,6909130,7/26/22,20:30:56,FO,415,118,416,0,-,0.716,0,-,-,-,-,-,-,-,118,416,0.716,-,-,-,-,20220726-BULL-008,20220726-BULL-008-E
07/26/2022 20:31:02,1.66E+12,6914681,7/26/22,20:31:01,FO,416,111,407,0,-,0.727,0,-,-,-,-,-,-,-,111,407,0.727,-,-,-,-,20220726-BULL-008,20220726-BULL-008-E
07/26/2022 20:31:13,1.66E+12,6926204,7/26/22,20:31:13,FO,417,22,25,0,-,-,-,-,-,-,-,-,-,-,22,25,0.12,-,-,-,-,NA,NA
07/26/2022 20:31:17,1.66E+12,6930010,7/26/22,20:31:16,FO,418,24,26,0,-,-,-,-,-,-,-,-,-,-,24,26,0.077,-,-,-,-,NA,NA
07/26/2022 20:34:24,1.66E+12,7116984,7/26/22,20:34:23,FO,419,149,254,0,-,0.413,0,-,-,-,-,-,-,-,149,254,0.413,-,-,-,-,20220726-BULL-009,20220726-BULL-009-A
07/26/2022 20:34:31,1.66E+12,7124472,7/26/22,20:34:31,FO,420,144,232,0,-,0.379,0,-,-,-,-,-,-,-,144,232,0.379,-,-,-,-,20220726-BULL-009,20220726-BULL-009-A
07/26/2022 20:34:36,1.66E+12,7129400,7/26/22,20:34:36,FO,421,137,243,0,-,0.436,0,-,-,-,-,-,-,-,137,243,0.436,-,-,-,-,20220726-BULL-009,20220726-BULL-009-A
07/26/2022 20:34:41,1.66E+12,7134175,7/26/22,20:34:41,FO,422,144,259,0,-,0.444,0,-,-,-,-,-,-,-,144,259,0.444,-,-,-,-,20220726-BULL-009,20220726-BULL-009-A
07/26/2022 20:34:46,1.66E+12,7139072,7/26/22,20:34:45,FO,423,148,272,0,-,0.456,0,-,-,-,-,-,-,-,148,272,0.456,-,-,-,-,20220726-BULL-009,20220726-BULL-009-A
07/26/2022 20:34:51,1.66E+12,7143782,7/26/22,20:34:50,FO,424,96,180,0,-,0.467,0,-,-,-,-,-,-,-,96,180,0.467,-,-,-,-,20220726-BULL-009,20220726-BULL-009-A
07/26/2022 20:34:55,1.66E+12,7148512,7/26/22,20:34:55,FO,425,87,171,0,-,0.491,0,-,-,-,-,-,-,-,87,171,0.491,-,-,-,-,20220726-BULL-009,20220726-BULL-009-A
07/26/2022 20:35:00,1.66E+12,7153163,7/26/22,20:35:00,FO,426,140,272,0,-,0.485,0,-,-,-,-,-,-,-,140,272,0.485,-,-,-,-,20220726-BULL-009,20220726-BULL-009-A
07/26/2022 20:35:05,1.66E+12,7158402,7/26/22,20:35:05,FO,427,95,179,0,-,0.469,0,-,-,-,-,-,-,-,95,179,0.469,-,-,-,-,20220726-BULL-009,20220726-BULL-009-A
07/26/2022 20:35:10,1.66E+12,7163366,7/26/22,20:35:10,FO,428,113,211,0,-,0.464,0,-,-,-,-,-,-,-,113,211,0.464,-,-,-,-,20220726-BULL-009,20220726-BULL-009-A
07/26/2022 20:35:21,1.66E+12,7174286,7/26/22,20:35:21,FO,429,31,38,0,-,-,-,-,-,-,-,-,-,-,31,38,0.184,-,-,-,-,NA,NA
07/26/2022 20:35:25,1.66E+12,7178316,7/26/22,20:35:25,FO,430,30,36,0,-,-,-,-,-,-,-,-,-,-,30,36,0.167,-,-,-,-,NA,NA
07/26/2022 20:42:10,1.66E+12,7583202,7/26/22,20:42:10,FO,431,159,555,0,-,0.714,0,-,-,-,-,-,-,-,159,555,0.714,-,-,-,-,20220726-BULL-010,20220726-BULL-010-A
07/26/2022 20:42:17,1.66E+12,7589932,7/26/22,20:42:16,FO,432,173,572,0,-,0.698,0,-,-,-,-,-,-,-,173,572,0.698,-,-,-,-,20220726-BULL-010,20220726-BULL-010-A
07/26/2022 20:42:24,1.66E+12,7596851,7/26/22,20:42:23,FO,433,152,505,0,-,0.699,0,-,-,-,-,-,-,-,152,505,0.699,-,-,-,-,20220726-BULL-010,20220726-BULL-010-A
07/26/2022 20:42:30,1.66E+12,7603070,7/26/22,20:42:29,FO,434,179,614,0,-,0.708,0,-,-,-,-,-,-,-,179,614,0.708,-,-,-,-,20220726-BULL-010,20220726-BULL-010-A
07/26/2022 20:42:36,1.66E+12,7609522,7/26/22,20:42:36,FO,435,178,595,0,-,0.701,0,-,-,-,-,-,-,-,178,595,0.701,-,-,-,-,20220726-BULL-010,20220726-BULL-010-A
07/26/2022 20:42:42,1.66E+12,7615115,7/26/22,20:42:42,FO,436,223,692,0,-,0.678,0,-,-,-,-,-,-,-,223,692,0.678,-,-,-,-,20220726-BULL-010,20220726-BULL-010-A
07/26/2022 20:42:48,1.66E+12,7620810,7/26/22,20:42:47,FO,437,257,817,0,-,0.685,0,-,-,-,-,-,-,-,257,817,0.685,-,-,-,-,20220726-BULL-010,20220726-BULL-010-A
07/26/2022 20:42:54,1.66E+12,7626636,7/26/22,20:42:53,FO,438,245,748,0,-,0.672,0,-,-,-,-,-,-,-,245,748,0.672,-,-,-,-,20220726-BULL-010,20220726-BULL-010-A
07/26/2022 20:42:59,1.66E+12,7632481,7/26/22,20:42:59,FO,439,263,800,0,-,0.671,0,-,-,-,-,-,-,-,263,800,0.671,-,-,-,-,20220726-BULL-010,20220726-BULL-010-A
07/26/2022 20:43:05,1.66E+12,7637893,7/26/22,20:43:04,FO,440,271,824,0,-,0.671,0,-,-,-,-,-,-,-,271,824,0.671,-,-,-,-,20220726-BULL-010,20220726-BULL-010-A
07/26/2022 20:43:11,1.66E+12,7643643,7/26/22,20:43:10,FO,441,174,522,0,-,0.667,0,-,-,-,-,-,-,-,174,522,0.667,-,-,-,-,20220726-BULL-010,20220726-BULL-010-A
07/26/2022 20:43:18,1.66E+12,7650829,7/26/22,20:43:17,FO,442,28,44,0,-,-,-,-,-,-,-,-,-,-,28,44,0.364,-,-,-,-,NA,NA
07/26/2022 20:43:22,1.66E+12,7655060,7/26/22,20:43:21,FO,443,35,42,0,-,-,-,-,-,-,-,-,-,-,35,42,0.167,-,-,-,-,NA,NA
07/26/2022 20:45:36,1.66E+12,7788820,7/26/22,20:45:35,FO,444,137,516,0,-,0.734,0,-,-,-,-,-,-,-,137,516,0.734,-,-,-,-,20220726-BULL-010,20220726-BULL-010-B
07/26/2022 20:45:43,1.66E+12,7795780,7/26/22,20:45:42,FO,445,100,397,0,-,0.748,0,-,-,-,-,-,-,-,100,397,0.748,-,-,-,-,20220726-BULL-010,20220726-BULL-010-B
07/26/2022 20:45:50,1.66E+12,7802955,7/26/22,20:45:49,FO,446,124,477,0,-,0.74,0,-,-,-,-,-,-,-,124,477,0.74,-,-,-,-,20220726-BULL-010,20220726-BULL-010-B
07/26/2022 20:45:56,1.66E+12,7809152,7/26/22,20:45:56,FO,447,153,535,0,-,0.714,0,-,-,-,-,-,-,-,153,535,0.714,-,-,-,-,20220726-BULL-010,20220726-BULL-010-B
07/26/2022 20:46:02,1.66E+12,7814800,7/26/22,20:46:01,FO,448,138,537,0,-,0.743,0,-,-,-,-,-,-,-,138,537,0.743,-,-,-,-,20220726-BULL-010,20220726-BULL-010-B
07/26/2022 20:46:07,1.66E+12,7820269,7/26/22,20:46:07,FO,449,125,458,0,-,0.727,0,-,-,-,-,-,-,-,125,458,0.727,-,-,-,-,20220726-BULL-010,20220726-BULL-010-B
07/26/2022 20:46:13,1.66E+12,7825651,7/26/22,20:46:12,FO,450,136,493,0,-,0.724,0,-,-,-,-,-,-,-,136,493,0.724,-,-,-,-,20220726-BULL-010,20220726-BULL-010-B
07/26/2022 20:46:19,1.66E+12,7832353,7/26/22,20:46:19,FO,451,117,443,0,-,0.736,0,-,-,-,-,-,-,-,117,443,0.736,-,-,-,-,20220726-BULL-010,20220726-BULL-010-B
07/26/2022 20:46:26,1.66E+12,7838673,7/26/22,20:46:25,FO,452,130,442,0,-,0.706,0,-,-,-,-,-,-,-,130,442,0.706,-,-,-,-,20220726-BULL-010,20220726-BULL-010-B
