Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Temp,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Fo,1:Fm,1:Fv/Fm,specimen_ID,subsample_ID
4/7/22 18:26,1.65E+12,10143367,4/7/22,18:26:11,FO,489,83,464,0,-,0.821,0,-,0.84,-,-,-,-,83,464,0.821,20220407-AQUE-004,20220407-AQUE-004-E
4/7/22 18:26,1.65E+12,10154214,4/7/22,18:26:22,FO,490,84,525,0,-,0.84,0,-,0.84,-,-,-,-,84,525,0.84,20220407-AQUE-004,20220407-AQUE-004-E
4/7/22 18:26,1.65E+12,10160583,4/7/22,18:26:28,FO,491,87,450,0,-,0.807,0,-,0.84,-,-,-,-,87,450,0.807,20220407-AQUE-004,20220407-AQUE-004-E
4/7/22 18:26,1.65E+12,10165974,4/7/22,18:26:34,FO,492,78,466,0,-,0.833,0,-,0.84,-,-,-,-,78,466,0.833,20220407-AQUE-004,20220407-AQUE-004-E
4/7/22 18:26,1.65E+12,10170132,4/7/22,18:26:38,FO,493,117,444,0,-,0.736,0,-,0.84,-,-,-,-,117,444,0.736,20220407-AQUE-004,20220407-AQUE-004-E
4/7/22 18:26,1.65E+12,10175277,4/7/22,18:26:43,FO,494,11,11,0,-,-,-,-,0.84,-,-,-,-,11,11,0,NA,NA
4/7/22 18:26,1.65E+12,10179332,4/7/22,18:26:47,FO,495,7,9,0,-,-,-,-,0.84,-,-,-,-,7,9,-,NA,NA
4/7/22 18:29,1.65E+12,10320592,4/7/22,18:29:08,FO,496,82,483,0,-,0.83,0,-,0.84,-,-,-,-,82,483,0.83,20220407-AQUE-004,20220407-AQUE-004-F
4/7/22 18:29,1.65E+12,10325977,4/7/22,18:29:14,FO,497,86,496,0,-,0.827,0,-,0.84,-,-,-,-,86,496,0.827,20220407-AQUE-004,20220407-AQUE-004-F
4/7/22 18:29,1.65E+12,10331312,4/7/22,18:29:19,FO,498,115,578,0,-,0.801,0,-,0.84,-,-,-,-,115,578,0.801,20220407-AQUE-004,20220407-AQUE-004-F
4/7/22 18:29,1.65E+12,10336848,4/7/22,18:29:25,FO,499,71,489,0,-,0.855,0,-,0.84,-,-,-,-,71,489,0.855,20220407-AQUE-004,20220407-AQUE-004-F
4/7/22 18:29,1.65E+12,10341975,4/7/22,18:29:30,FO,500,93,494,0,-,0.812,0,-,0.84,-,-,-,-,93,494,0.812,20220407-AQUE-004,20220407-AQUE-004-F
4/7/22 18:29,1.65E+12,10347567,4/7/22,18:29:35,FO,501,95,526,0,-,0.819,0,-,0.84,-,-,-,-,95,526,0.819,20220407-AQUE-004,20220407-AQUE-004-F
4/7/22 18:29,1.65E+12,10352698,4/7/22,18:29:40,FO,502,74,479,0,-,0.846,0,-,0.84,-,-,-,-,74,479,0.846,20220407-AQUE-004,20220407-AQUE-004-F
4/7/22 18:29,1.65E+12,10357073,4/7/22,18:29:45,FO,503,73,470,0,-,0.845,0,-,0.84,-,-,-,-,73,470,0.845,20220407-AQUE-004,20220407-AQUE-004-F
4/7/22 18:29,1.65E+12,10361168,4/7/22,18:29:49,FO,504,83,489,0,-,0.83,0,-,0.84,-,-,-,-,83,489,0.83,20220407-AQUE-004,20220407-AQUE-004-F
4/7/22 18:29,1.65E+12,10364865,4/7/22,18:29:53,FO,505,118,469,0,-,0.748,0,-,0.84,-,-,-,-,118,469,0.748,20220407-AQUE-004,20220407-AQUE-004-F
4/7/22 18:29,1.65E+12,10368828,4/7/22,18:29:57,FO,506,6,12,0,-,-,-,-,0.84,-,-,-,-,6,12,-,NA,NA
4/7/22 18:30,1.65E+12,10372371,4/7/22,18:30:00,FO,507,9,12,0,-,-,-,-,0.84,-,-,-,-,9,12,-,NA,NA
4/7/22 18:31,1.65E+12,10475000,4/7/22,18:31:43,FO,508,90,497,0,-,0.819,0,-,0.84,-,-,-,-,90,497,0.819,20220407-AQUE-004,20220407-AQUE-004-G
4/7/22 18:31,1.65E+12,10480331,4/7/22,18:31:48,FO,509,101,475,0,-,0.787,0,-,0.84,-,-,-,-,101,475,0.787,20220407-AQUE-004,20220407-AQUE-004-G
4/7/22 18:31,1.65E+12,10485852,4/7/22,18:31:54,FO,510,81,442,0,-,0.817,0,-,0.84,-,-,-,-,81,442,0.817,20220407-AQUE-004,20220407-AQUE-004-G
4/7/22 18:32,1.65E+12,10491357,4/7/22,18:31:59,FO,511,91,464,0,-,0.804,0,-,0.84,-,-,-,-,91,464,0.804,20220407-AQUE-004,20220407-AQUE-004-G
4/7/22 18:32,1.65E+12,10496587,4/7/22,18:32:04,FO,512,66,450,0,-,0.853,0,-,0.84,-,-,-,-,66,450,0.853,20220407-AQUE-004,20220407-AQUE-004-G
4/7/22 18:32,1.65E+12,10502205,4/7/22,18:32:10,FO,513,77,458,0,-,0.832,0,-,0.84,-,-,-,-,77,458,0.832,20220407-AQUE-004,20220407-AQUE-004-G
4/7/22 18:32,1.65E+12,10507508,4/7/22,18:32:15,FO,514,84,494,0,-,0.83,0,-,0.84,-,-,-,-,84,494,0.83,20220407-AQUE-004,20220407-AQUE-004-G
4/7/22 18:32,1.65E+12,10512769,4/7/22,18:32:21,FO,515,79,515,0,-,0.847,0,-,0.84,-,-,-,-,79,515,0.847,20220407-AQUE-004,20220407-AQUE-004-G
4/7/22 18:32,1.65E+12,10522556,4/7/22,18:32:30,FO,516,67,473,0,-,0.858,0,-,0.84,-,-,-,-,67,473,0.858,20220407-AQUE-004,20220407-AQUE-004-G
4/7/22 18:32,1.65E+12,10527616,4/7/22,18:32:35,FO,517,93,488,0,-,0.809,0,-,0.84,-,-,-,-,93,488,0.809,20220407-AQUE-004,20220407-AQUE-004-G
4/7/22 18:32,1.65E+12,10532646,4/7/22,18:32:40,FO,518,22,22,0,-,-,-,-,0.84,-,-,-,-,22,22,0,NA,NA
4/7/22 18:32,1.65E+12,10536793,4/7/22,18:32:45,FO,519,5,7,0,-,-,-,-,0.84,-,-,-,-,5,7,-,NA,NA
4/7/22 18:34,1.65E+12,10657340,4/7/22,18:34:45,FO,520,134,504,0,-,0.734,0,-,0.84,-,-,-,-,134,504,0.734,20220407-AQUE-004,20220407-AQUE-004-H
4/7/22 18:34,1.65E+12,10661332,4/7/22,18:34:49,FO,521,152,576,0,-,0.736,0,-,0.84,-,-,-,-,152,576,0.736,20220407-AQUE-004,20220407-AQUE-004-H
4/7/22 18:34,1.65E+12,10666073,4/7/22,18:34:54,FO,522,144,545,0,-,0.736,0,-,0.84,-,-,-,-,144,545,0.736,20220407-AQUE-004,20220407-AQUE-004-H
4/7/22 18:34,1.65E+12,10671080,4/7/22,18:34:59,FO,523,152,665,0,-,0.771,0,-,0.84,-,-,-,-,152,665,0.771,20220407-AQUE-004,20220407-AQUE-004-H
4/7/22 18:35,1.65E+12,10676386,4/7/22,18:35:04,FO,524,153,796,0,-,0.808,0,-,0.84,-,-,-,-,153,796,0.808,20220407-AQUE-004,20220407-AQUE-004-H
4/7/22 18:35,1.65E+12,10681675,4/7/22,18:35:09,FO,525,164,718,0,-,0.772,0,-,0.84,-,-,-,-,164,718,0.772,20220407-AQUE-004,20220407-AQUE-004-H
4/7/22 18:35,1.65E+12,10686387,4/7/22,18:35:14,FO,526,164,719,0,-,0.772,0,-,0.84,-,-,-,-,164,719,0.772,20220407-AQUE-004,20220407-AQUE-004-H
4/7/22 18:35,1.65E+12,10691306,4/7/22,18:35:19,FO,527,153,485,0,-,0.685,0,-,0.84,-,-,-,-,153,485,0.685,20220407-AQUE-004,20220407-AQUE-004-H
4/7/22 18:35,1.65E+12,10695979,4/7/22,18:35:24,FO,528,118,506,0,-,0.767,0,-,0.84,-,-,-,-,118,506,0.767,20220407-AQUE-004,20220407-AQUE-004-H
4/7/22 18:35,1.65E+12,10700827,4/7/22,18:35:29,FO,529,105,436,0,-,0.759,0,-,0.84,-,-,-,-,105,436,0.759,20220407-AQUE-004,20220407-AQUE-004-H
4/7/22 18:35,1.65E+12,10705332,4/7/22,18:35:33,FO,530,6,8,0,-,-,-,-,0.84,-,-,-,-,6,8,-,NA,NA
4/7/22 18:35,1.65E+12,10709013,4/7/22,18:35:37,FO,531,4,8,0,-,-,-,-,0.84,-,-,-,-,4,8,-,NA,NA
4/7/22 18:50,1.65E+12,11626016,4/7/22,18:50:54,FO,532,156,557,0,-,0.72,0,-,0.84,-,-,-,-,156,557,0.72,20220407-AQUE-005,20220407-AQUE-005-A
4/7/22 18:51,1.65E+12,11635320,4/7/22,18:51:03,FO,533,117,554,0,-,0.789,0,-,0.84,-,-,-,-,117,554,0.789,20220407-AQUE-005,20220407-AQUE-005-A
4/7/22 18:51,1.65E+12,11639461,4/7/22,18:51:07,FO,534,173,519,0,-,0.667,0,-,0.84,-,-,-,-,173,519,0.667,20220407-AQUE-005,20220407-AQUE-005-A
4/7/22 18:51,1.65E+12,11644442,4/7/22,18:51:12,FO,535,145,519,0,-,0.721,0,-,0.84,-,-,-,-,145,519,0.721,20220407-AQUE-005,20220407-AQUE-005-A
4/7/22 18:51,1.65E+12,11649535,4/7/22,18:51:17,FO,536,123,412,0,-,0.701,0,-,0.84,-,-,-,-,123,412,0.701,20220407-AQUE-005,20220407-AQUE-005-A
4/7/22 18:51,1.65E+12,11655022,4/7/22,18:51:23,FO,537,94,382,0,-,0.754,0,-,0.84,-,-,-,-,94,382,0.754,20220407-AQUE-005,20220407-AQUE-005-A
4/7/22 18:51,1.65E+12,11659756,4/7/22,18:51:28,FO,538,97,373,0,-,0.74,0,-,0.84,-,-,-,-,97,373,0.74,20220407-AQUE-005,20220407-AQUE-005-A
4/7/22 18:51,1.65E+12,11665469,4/7/22,18:51:33,FO,539,108,333,0,-,0.676,0,-,0.84,-,-,-,-,108,333,0.676,20220407-AQUE-005,20220407-AQUE-005-A
4/7/22 18:51,1.65E+12,11670382,4/7/22,18:51:38,FO,540,94,355,0,-,0.735,0,-,0.84,-,-,-,-,94,355,0.735,20220407-AQUE-005,20220407-AQUE-005-A
4/7/22 18:51,1.65E+12,11675216,4/7/22,18:51:43,FO,541,79,343,0,-,0.77,0,-,0.84,-,-,-,-,79,343,0.77,20220407-AQUE-005,20220407-AQUE-005-A
4/7/22 18:51,1.65E+12,11680036,4/7/22,18:51:48,FO,542,7,11,0,-,-,-,-,0.84,-,-,-,-,7,11,-,NA,NA
4/7/22 18:51,1.65E+12,11684658,4/7/22,18:51:52,FO,543,8,12,0,-,-,-,-,0.84,-,-,-,-,8,12,-,NA,NA
4/7/22 18:54,1.65E+12,11824365,4/7/22,18:54:12,FO,544,72,401,0,-,0.82,0,-,0.84,-,-,-,-,72,401,0.82,20220407-AQUE-005,20220407-AQUE-005-B
4/7/22 18:54,1.65E+12,11829505,4/7/22,18:54:17,FO,545,85,446,0,-,0.809,0,-,0.84,-,-,-,-,85,446,0.809,20220407-AQUE-005,20220407-AQUE-005-B
4/7/22 18:54,1.65E+12,11834959,4/7/22,18:54:23,FO,546,74,435,0,-,0.83,0,-,0.84,-,-,-,-,74,435,0.83,20220407-AQUE-005,20220407-AQUE-005-B
4/7/22 18:54,1.65E+12,11839809,4/7/22,18:54:28,FO,547,79,427,0,-,0.815,0,-,0.84,-,-,-,-,79,427,0.815,20220407-AQUE-005,20220407-AQUE-005-B
4/7/22 18:54,1.65E+12,11844387,4/7/22,18:54:32,FO,548,74,428,0,-,0.827,0,-,0.84,-,-,-,-,74,428,0.827,20220407-AQUE-005,20220407-AQUE-005-B
4/7/22 18:54,1.65E+12,11849167,4/7/22,18:54:37,FO,549,93,419,0,-,0.778,0,-,0.84,-,-,-,-,93,419,0.778,20220407-AQUE-005,20220407-AQUE-005-B
4/7/22 18:54,1.65E+12,11854070,4/7/22,18:54:42,FO,550,93,470,0,-,0.802,0,-,0.84,-,-,-,-,93,470,0.802,20220407-AQUE-005,20220407-AQUE-005-B
4/7/22 18:54,1.65E+12,11857681,4/7/22,18:54:45,FO,551,62,333,0,-,0.814,0,-,0.84,-,-,-,-,62,333,0.814,20220407-AQUE-005,20220407-AQUE-005-B
4/7/22 18:54,1.65E+12,11862486,4/7/22,18:54:50,FO,552,92,403,0,-,0.772,0,-,0.84,-,-,-,-,92,403,0.772,20220407-AQUE-005,20220407-AQUE-005-B
4/7/22 18:54,1.65E+12,11866617,4/7/22,18:54:54,FO,553,115,384,0,-,0.701,0,-,0.84,-,-,-,-,115,384,0.701,20220407-AQUE-005,20220407-AQUE-005-B
4/7/22 18:54,1.65E+12,11870637,4/7/22,18:54:58,FO,554,3,10,0,-,-,-,-,0.84,-,-,-,-,3,10,-,NA,NA
4/7/22 18:55,1.65E+12,11874306,4/7/22,18:55:02,FO,555,7,11,0,-,-,-,-,0.84,-,-,-,-,7,11,-,NA,NA
4/7/22 18:57,1.65E+12,12038352,4/7/22,18:57:46,FO,556,117,493,0,-,0.763,0,-,0.84,-,-,-,-,117,493,0.763,20220407-AQUE-005,20220407-AQUE-005-C
4/7/22 18:57,1.65E+12,12043587,4/7/22,18:57:51,FO,557,85,469,0,-,0.819,0,-,0.84,-,-,-,-,85,469,0.819,20220407-AQUE-005,20220407-AQUE-005-C
4/7/22 18:57,1.65E+12,12048906,4/7/22,18:57:57,FO,558,93,519,0,-,0.821,0,-,0.84,-,-,-,-,93,519,0.821,20220407-AQUE-005,20220407-AQUE-005-C
4/7/22 18:58,1.65E+12,12054803,4/7/22,18:58:03,FO,559,119,493,0,-,0.759,0,-,0.84,-,-,-,-,119,493,0.759,20220407-AQUE-005,20220407-AQUE-005-C
4/7/22 18:58,1.65E+12,12060420,4/7/22,18:58:08,FO,560,80,501,0,-,0.84,0,-,0.84,-,-,-,-,80,501,0.84,20220407-AQUE-005,20220407-AQUE-005-C
4/7/22 18:58,1.65E+12,12065914,4/7/22,18:58:14,FO,561,85,465,0,-,0.817,0,-,0.84,-,-,-,-,85,465,0.817,20220407-AQUE-005,20220407-AQUE-005-C
4/7/22 18:58,1.65E+12,12070773,4/7/22,18:58:19,FO,562,103,636,0,-,0.838,0,-,0.84,-,-,-,-,103,636,0.838,20220407-AQUE-005,20220407-AQUE-005-C
4/7/22 18:58,1.65E+12,12075606,4/7/22,18:58:23,FO,563,110,491,0,-,0.776,0,-,0.84,-,-,-,-,110,491,0.776,20220407-AQUE-005,20220407-AQUE-005-C
4/7/22 18:58,1.65E+12,12080909,4/7/22,18:58:29,FO,564,70,488,0,-,0.857,0,-,0.84,-,-,-,-,70,488,0.857,20220407-AQUE-005,20220407-AQUE-005-C
4/7/22 18:58,1.65E+12,12085333,4/7/22,18:58:33,FO,565,93,458,0,-,0.797,0,-,0.84,-,-,-,-,93,458,0.797,20220407-AQUE-005,20220407-AQUE-005-C
4/7/22 18:58,1.65E+12,12091183,4/7/22,18:58:39,FO,566,6,9,0,-,-,-,-,0.84,-,-,-,-,6,9,-,NA,NA
4/7/22 18:58,1.65E+12,12097038,4/7/22,18:58:45,FO,567,8,8,0,-,-,-,-,0.84,-,-,-,-,8,8,-,NA,NA
4/7/22 19:00,1.65E+12,12179991,4/7/22,19:00:08,FO,568,97,451,0,-,0.785,0,-,0.84,-,-,-,-,97,451,0.785,20220407-AQUE-005,20220407-AQUE-005-D
4/7/22 19:00,1.65E+12,12185375,4/7/22,19:00:13,FO,569,96,418,0,-,0.77,0,-,0.84,-,-,-,-,96,418,0.77,20220407-AQUE-005,20220407-AQUE-005-D
4/7/22 19:00,1.65E+12,12190233,4/7/22,19:00:18,FO,570,80,456,0,-,0.825,0,-,0.84,-,-,-,-,80,456,0.825,20220407-AQUE-005,20220407-AQUE-005-D
4/7/22 19:00,1.65E+12,12195051,4/7/22,19:00:23,FO,571,93,436,0,-,0.787,0,-,0.84,-,-,-,-,93,436,0.787,20220407-AQUE-005,20220407-AQUE-005-D
4/7/22 19:00,1.65E+12,12199785,4/7/22,19:00:28,FO,572,89,453,0,-,0.804,0,-,0.84,-,-,-,-,89,453,0.804,20220407-AQUE-005,20220407-AQUE-005-D
4/7/22 19:00,1.65E+12,12205204,4/7/22,19:00:33,FO,573,94,475,0,-,0.802,0,-,0.84,-,-,-,-,94,475,0.802,20220407-AQUE-005,20220407-AQUE-005-D
4/7/22 19:00,1.65E+12,12210631,4/7/22,19:00:38,FO,574,74,429,0,-,0.828,0,-,0.84,-,-,-,-,74,429,0.828,20220407-AQUE-005,20220407-AQUE-005-D
4/7/22 19:00,1.65E+12,12216406,4/7/22,19:00:44,FO,575,78,433,0,-,0.82,0,-,0.84,-,-,-,-,78,433,0.82,20220407-AQUE-005,20220407-AQUE-005-D
4/7/22 19:00,1.65E+12,12221794,4/7/22,19:00:50,FO,576,75,458,0,-,0.836,0,-,0.84,-,-,-,-,75,458,0.836,20220407-AQUE-005,20220407-AQUE-005-D
4/7/22 19:00,1.65E+12,12226819,4/7/22,19:00:55,FO,577,80,458,0,-,0.825,0,-,0.84,-,-,-,-,80,458,0.825,20220407-AQUE-005,20220407-AQUE-005-D
4/7/22 19:01,1.65E+12,12233029,4/7/22,19:01:01,FO,578,12,55,0,-,0.782,0,-,0.84,-,-,-,-,12,55,0.782,20220407-AQUE-005,20220407-AQUE-005-D
4/7/22 19:01,1.65E+12,12236991,4/7/22,19:01:05,FO,579,53,55,0,-,0.036,0,-,0.84,-,-,-,-,53,55,0.036,NA,NA
4/7/22 19:01,1.65E+12,12279403,4/7/22,19:01:47,FO,580,7,11,0,-,-,-,-,0.84,-,-,-,-,7,11,-,NA,NA
4/7/22 19:01,1.65E+12,12282898,4/7/22,19:01:51,FO,581,7,9,0,-,-,-,-,0.84,-,-,-,-,7,9,-,NA,NA
4/7/22 19:03,1.65E+12,12371967,4/7/22,19:03:20,FO,582,105,512,0,-,0.795,0,-,0.84,-,-,-,-,105,512,0.795,20220407-AQUE-005,20220407-AQUE-005-E
4/7/22 19:03,1.65E+12,12377046,4/7/22,19:03:25,FO,583,88,384,0,-,0.771,0,-,0.84,-,-,-,-,88,384,0.771,20220407-AQUE-005,20220407-AQUE-005-E
4/7/22 19:03,1.65E+12,12382644,4/7/22,19:03:30,FO,584,127,528,0,-,0.759,0,-,0.84,-,-,-,-,127,528,0.759,20220407-AQUE-005,20220407-AQUE-005-E
4/7/22 19:03,1.65E+12,12388137,4/7/22,19:03:36,FO,585,91,297,0,-,0.694,0,-,0.84,-,-,-,-,91,297,0.694,20220407-AQUE-005,20220407-AQUE-005-E
4/7/22 19:03,1.65E+12,12392942,4/7/22,19:03:41,FO,586,79,221,0,-,0.643,0,-,0.84,-,-,-,-,79,221,0.643,20220407-AQUE-005,20220407-AQUE-005-E
4/7/22 19:03,1.65E+12,12397706,4/7/22,19:03:45,FO,587,83,359,0,-,0.769,0,-,0.84,-,-,-,-,83,359,0.769,20220407-AQUE-005,20220407-AQUE-005-E
4/7/22 19:03,1.65E+12,12402672,4/7/22,19:03:50,FO,588,68,385,0,-,0.823,0,-,0.84,-,-,-,-,68,385,0.823,20220407-AQUE-005,20220407-AQUE-005-E
4/7/22 19:03,1.65E+12,12406950,4/7/22,19:03:55,FO,589,98,413,0,-,0.763,0,-,0.84,-,-,-,-,98,413,0.763,20220407-AQUE-005,20220407-AQUE-005-E
4/7/22 19:04,1.65E+12,12412629,4/7/22,19:04:00,FO,590,131,556,0,-,0.764,0,-,0.84,-,-,-,-,131,556,0.764,20220407-AQUE-005,20220407-AQUE-005-E
4/7/22 19:04,1.65E+12,12416780,4/7/22,19:04:05,FO,591,100,377,0,-,0.735,0,-,0.84,-,-,-,-,100,377,0.735,20220407-AQUE-005,20220407-AQUE-005-E
4/7/22 19:04,1.65E+12,12420889,4/7/22,19:04:09,FO,592,14,14,0,-,-,-,-,0.84,-,-,-,-,14,14,0,NA,NA
4/7/22 19:04,1.65E+12,12424698,4/7/22,19:04:12,FO,593,7,12,0,-,-,-,-,0.84,-,-,-,-,7,12,-,NA,NA
4/7/22 19:05,1.65E+12,12530885,4/7/22,19:05:59,FO,594,145,585,0,-,0.752,0,-,0.84,-,-,-,-,145,585,0.752,20220407-AQUE-005,20220407-AQUE-005-F
4/7/22 19:06,1.65E+12,12537140,4/7/22,19:06:05,FO,595,98,397,0,-,0.753,0,-,0.84,-,-,-,-,98,397,0.753,20220407-AQUE-005,20220407-AQUE-005-F
4/7/22 19:06,1.65E+12,12542794,4/7/22,19:06:11,FO,596,86,467,0,-,0.816,0,-,0.84,-,-,-,-,86,467,0.816,20220407-AQUE-005,20220407-AQUE-005-F
4/7/22 19:06,1.65E+12,12548422,4/7/22,19:06:16,FO,597,88,434,0,-,0.797,0,-,0.84,-,-,-,-,88,434,0.797,20220407-AQUE-005,20220407-AQUE-005-F
4/7/22 19:06,1.65E+12,12554055,4/7/22,19:06:22,FO,598,88,408,0,-,0.784,0,-,0.84,-,-,-,-,88,408,0.784,20220407-AQUE-005,20220407-AQUE-005-F
4/7/22 19:06,1.65E+12,12559051,4/7/22,19:06:27,FO,599,90,396,0,-,0.773,0,-,0.84,-,-,-,-,90,396,0.773,20220407-AQUE-005,20220407-AQUE-005-F
4/7/22 19:06,1.65E+12,12563853,4/7/22,19:06:32,FO,600,90,418,0,-,0.785,0,-,0.84,-,-,-,-,90,418,0.785,20220407-AQUE-005,20220407-AQUE-005-F
4/7/22 19:06,1.65E+12,12568723,4/7/22,19:06:37,FO,601,77,401,0,-,0.808,0,-,0.84,-,-,-,-,77,401,0.808,20220407-AQUE-005,20220407-AQUE-005-F
4/7/22 19:06,1.65E+12,12573221,4/7/22,19:06:41,FO,602,91,413,0,-,0.78,0,-,0.84,-,-,-,-,91,413,0.78,20220407-AQUE-005,20220407-AQUE-005-F
4/7/22 19:06,1.65E+12,12578149,4/7/22,19:06:46,FO,603,90,401,0,-,0.776,0,-,0.84,-,-,-,-,90,401,0.776,20220407-AQUE-005,20220407-AQUE-005-F
4/7/22 19:06,1.65E+12,12589109,4/7/22,19:06:57,FO,604,5,10,0,-,-,-,-,0.84,-,-,-,-,5,10,-,NA,NA
4/7/22 19:07,1.65E+12,12593264,4/7/22,19:07:01,FO,605,6,9,0,-,-,-,-,0.84,-,-,-,-,6,9,-,NA,NA
4/7/22 19:08,1.65E+12,12699472,4/7/22,19:08:47,FO,606,83,525,0,-,0.842,0,-,0.84,-,-,-,-,83,525,0.842,20220407-AQUE-005,20220407-AQUE-005-G
4/7/22 19:08,1.65E+12,12703984,4/7/22,19:08:52,FO,607,110,572,0,-,0.808,0,-,0.84,-,-,-,-,110,572,0.808,20220407-AQUE-005,20220407-AQUE-005-G
4/7/22 19:08,1.65E+12,12708268,4/7/22,19:08:56,FO,608,62,511,0,-,0.879,0,-,0.84,-,-,-,-,62,511,0.879,20220407-AQUE-005,20220407-AQUE-005-G
4/7/22 19:09,1.65E+12,12714398,4/7/22,19:09:02,FO,609,90,454,0,-,0.802,0,-,0.84,-,-,-,-,90,454,0.802,20220407-AQUE-005,20220407-AQUE-005-G
4/7/22 19:09,1.65E+12,12725486,4/7/22,19:09:13,FO,610,87,460,0,-,0.811,0,-,0.84,-,-,-,-,87,460,0.811,20220407-AQUE-005,20220407-AQUE-005-G
4/7/22 19:09,1.65E+12,12730205,4/7/22,19:09:18,FO,611,101,464,0,-,0.782,0,-,0.84,-,-,-,-,101,464,0.782,20220407-AQUE-005,20220407-AQUE-005-G
4/7/22 19:09,1.65E+12,12734435,4/7/22,19:09:22,FO,612,99,442,0,-,0.776,0,-,0.84,-,-,-,-,99,442,0.776,20220407-AQUE-005,20220407-AQUE-005-G
4/7/22 19:09,1.65E+12,12738524,4/7/22,19:09:26,FO,613,120,470,0,-,0.745,0,-,0.84,-,-,-,-,120,470,0.745,20220407-AQUE-005,20220407-AQUE-005-G
4/7/22 19:09,1.65E+12,12747066,4/7/22,19:09:35,FO,614,99,459,0,-,0.784,0,-,0.84,-,-,-,-,99,459,0.784,20220407-AQUE-005,20220407-AQUE-005-G
4/7/22 19:09,1.65E+12,12751812,4/7/22,19:09:40,FO,615,113,479,0,-,0.764,0,-,0.84,-,-,-,-,113,479,0.764,20220407-AQUE-005,20220407-AQUE-005-G
4/7/22 19:09,1.65E+12,12757769,4/7/22,19:09:46,FO,616,7,13,0,-,-,-,-,0.84,-,-,-,-,7,13,-,NA,NA
4/7/22 19:09,1.65E+12,12761607,4/7/22,19:09:49,FO,617,9,12,0,-,-,-,-,0.84,-,-,-,-,9,12,-,NA,NA
4/7/22 19:11,1.65E+12,12888547,4/7/22,19:11:56,FO,618,89,536,0,-,0.834,0,-,0.84,-,-,-,-,89,536,0.834,20220407-AQUE-005,20220407-AQUE-005-H
4/7/22 19:12,1.65E+12,12894403,4/7/22,19:12:02,FO,619,102,542,0,-,0.812,0,-,0.84,-,-,-,-,102,542,0.812,20220407-AQUE-005,20220407-AQUE-005-H
4/7/22 19:12,1.65E+12,12899421,4/7/22,19:12:07,FO,620,117,609,0,-,0.808,0,-,0.84,-,-,-,-,117,609,0.808,20220407-AQUE-005,20220407-AQUE-005-H
4/7/22 19:12,1.65E+12,12904023,4/7/22,19:12:12,FO,621,126,583,0,-,0.784,0,-,0.84,-,-,-,-,126,583,0.784,20220407-AQUE-005,20220407-AQUE-005-H
4/7/22 19:12,1.65E+12,12909342,4/7/22,19:12:17,FO,622,84,523,0,-,0.839,0,-,0.84,-,-,-,-,84,523,0.839,20220407-AQUE-005,20220407-AQUE-005-H
4/7/22 19:12,1.65E+12,12914712,4/7/22,19:12:22,FO,623,98,542,0,-,0.819,0,-,0.84,-,-,-,-,98,542,0.819,20220407-AQUE-005,20220407-AQUE-005-H
4/7/22 19:12,1.65E+12,12922756,4/7/22,19:12:31,FO,624,94,511,0,-,0.816,0,-,0.84,-,-,-,-,94,511,0.816,20220407-AQUE-005,20220407-AQUE-005-H
4/7/22 19:12,1.65E+12,12928374,4/7/22,19:12:36,FO,625,83,504,0,-,0.835,0,-,0.84,-,-,-,-,83,504,0.835,20220407-AQUE-005,20220407-AQUE-005-H
4/7/22 19:12,1.65E+12,12933628,4/7/22,19:12:41,FO,626,101,418,0,-,0.758,0,-,0.84,-,-,-,-,101,418,0.758,20220407-AQUE-005,20220407-AQUE-005-H
4/7/22 19:12,1.65E+12,12937454,4/7/22,19:12:45,FO,627,116,501,0,-,0.768,0,-,0.84,-,-,-,-,116,501,0.768,20220407-AQUE-005,20220407-AQUE-005-H
4/7/22 19:12,1.65E+12,12941452,4/7/22,19:12:49,FO,628,5,11,0,-,-,-,-,0.84,-,-,-,-,5,11,-,NA,NA
4/7/22 19:12,1.65E+12,12945098,4/7/22,19:12:53,FO,629,8,11,0,-,-,-,-,0.84,-,-,-,-,8,11,-,NA,NA
4/7/22 19:14,1.65E+12,13049922,4/7/22,19:14:38,FO,630,69,494,0,-,0.86,0,-,0.84,-,-,-,-,69,494,0.86,20220407-AQUE-005,20220407-AQUE-005-I
4/7/22 19:14,1.65E+12,13055097,4/7/22,19:14:43,FO,631,92,444,0,-,0.793,0,-,0.84,-,-,-,-,92,444,0.793,20220407-AQUE-005,20220407-AQUE-005-I
4/7/22 19:14,1.65E+12,13060001,4/7/22,19:14:48,FO,632,105,462,0,-,0.773,0,-,0.84,-,-,-,-,105,462,0.773,20220407-AQUE-005,20220407-AQUE-005-I
4/7/22 19:14,1.65E+12,13064375,4/7/22,19:14:52,FO,633,79,452,0,-,0.825,0,-,0.84,-,-,-,-,79,452,0.825,20220407-AQUE-005,20220407-AQUE-005-I
4/7/22 19:14,1.65E+12,13070304,4/7/22,19:14:58,FO,634,110,418,0,-,0.737,0,-,0.84,-,-,-,-,110,418,0.737,20220407-AQUE-005,20220407-AQUE-005-I
