specimen_ID,sp_code,scientific_name,growth_form,pigment_type,life_habit,longevity,posture,branching_yn,lifestage,maximum_height,thickness_mm_mean,thickness_mm_se,sta_mean,sta_se,frond_dmc_mean,frond_dmc_se,sav_mean,sav_se,sap_mean,sap_se,aspect_ratio_mean,aspect_ratio_se,frond_length_mean,frond_length_se,frond_width_mean,frond_width_se,frond_area_mean,frond_area_se,frond_peri_mean,frond_peri_se,frond_ww_mean,frond_ww_se,frond_dw_mean,frond_dw_se,frond_volume_mean,frond_volume_se,fvfm_mean,fvfm_se,total_wet,total_dry,total_dmc,total_volume,chlA_mean,chlA_se,delta_15_n_mean,delta_15_n_se,delta_13_c_mean,delta_13_c_se,weight_percent_n_mean,weight_percent_n_se,weight_percent_c_mean,weight_percent_c_se,mass_to_height,date_collected,site,year,sav_scaled,frond_area_scaled,sta_scaled,frond_peri_scaled,frond_length_scaled,frond_width_scaled
20220815-MOHK-003,CC,Chondracanthus corymbiferus; Chondracanthus exasperatus,leathery_macrophyte,red,saxicolous,perennial,erect,NA,NA,25.3,0.389,0.032750251103898745,13.635854803091647,1.2364528892160473,0.19799407681682252,0.005115738537890782,3453.3399999999983,1380.1599999999983,11.309861260756938,4.429434214493592,3.4630503144654083,1.046383647798742,14.849999999999998,9.049999999999997,3.8499999999999996,1.45,5666.299999999999,4699.5999999999995,399.55,259.05,2226.5,1889.5,450.5,385.49999999999994,2.6,2.4,0.4938888888888889,0.0047615623904309606,4453,901,0.20233550415450258,5.2,0.6596222222222222,0.06904888888888894,NA,NA,NA,NA,NA,NA,NA,NA,35.612648221343875,2022-08-15,Mohawk,2022,17957.36799999999,25232033.9,12285.905177585573,1779196.1500000001,66127.04999999999,17144.05
20220815-MOHK-004,R,Rhodymenia californica,corticated_macrophytes,red,saxicolous or epiphytic,perennial,erect,yes,NA,5.5,0.47725,0.017434814493141486,10.855243397860594,0.6830463335838564,0.20696496949349036,0.0034375451658288495,2076.725,133.88800901624217,1.8103753307087822,0.0831118678967646,0.9150662270414811,0.04310654672609774,6.8,0.7937253933193771,7.4,0.6608075867199671,1274.925,214.28114077460634,714.575,133.09724123737502,578.5,116.14968790315366,120.75,26.31341546309284,0.625,0.125,0.484325,0.005038618489432524,3224,659,0.2044044665012407,3.5,0.206020125,0.039216124999999984,NA,NA,NA,NA,NA,NA,NA,NA,119.81818181818181,2022-08-15,Mohawk,2022,7268.5374999999995,4110358.1999999997,7153.605399190132,2303789.8000000003,21923.2,23857.600000000002
20220815-MOHK-005,BO,Bossiella orbigniana,articulated_calcareous,red,saxicolous,perennial,"erect, prostrate",yes,NA,9.5,0.3903333333333333,0.021795725265444675,6.315247817541621,0.3121444205785524,0.46734962836358396,0.03389786490696655,3117.166666666666,230.04933045858633,0.6348283572338272,0.027226917665270394,1.4841275717988045,0.21912249395298009,8.4,0.6557438524302001,6,1.1532562594670794,1924.5666666666666,805.8720583594176,3010.9,1186.3253137314402,674.3333333333334,287.3101305403468,296.3333333333333,111.27193916007954,0.6333333333333334,0.26034165586355523,0.405,0.01480665911508054,10637,4127,0.3879853342107737,10.9,1.6754671428571428,0.3514528571428572,NA,NA,NA,NA,NA,NA,NA,NA,434.42105263157896,2022-08-15,Mohawk,2022,33977.11666666666,20471615.633333333,26063.027742994273,32026943.3,89350.8,63822
20220815-MOHK-006,CC,Chondracanthus corymbiferus; Chondracanthus exasperatus,leathery_macrophyte,red,saxicolous,perennial,erect,NA,NA,17,0.389,0.019171292641302556,11.549069490895578,1.521378913515305,0.20867450438898516,0.004637450404622706,2443.908333333334,243.0698597854356,6.672531295219522,0.4811392852037333,1.9165396341463412,0.619634203407339,9.566666666666666,1.2719189352225941,5.933333333333334,1.462114146630754,4223.333333333333,1811.233235793901,602.4666666666667,214.58139351874019,1827.3333333333333,794.2754210250022,379.6666666666667,161.01794240946498,1.9333333333333331,1.0349449797506685,0.5079666666666667,0.002331436010215981,6192,1294,0.20897932816537468,6.6,0.57132125,0.0020437499999999,NA,NA,NA,NA,NA,NA,NA,NA,76.11764705882354,2022-08-15,Mohawk,2022,16129.795000000006,26150879.999999996,14944.495921218877,3730473.6,59236.799999999996,36739.200000000004
20220815-MOHK-007,R,Rhodymenia californica,corticated_macrophytes,red,saxicolous or epiphytic,perennial,erect,yes,NA,8.5,0.20233333333333334,0.012916027051275172,17.81837975462917,2.544347943478778,0.2357735609641979,0.006091560115770788,2888.8333333333358,442.39588731261176,2.0801080355319717,0.11909050262158903,1.1417252573707874,0.18273391717572054,9.4,0.26457513110645914,8.666666666666668,1.3544166435940033,1848.2333333333333,343.3957014550092,911.0666666666667,207.55796245332962,480.3333333333333,149.6766886028386,113.66666666666667,35.29557731186413,0.6666666666666664,0.16666666666666682,0.5140370370370371,0.00831459114287447,4271,1099,0.2573167876375556,3.999999999999999,14.06785,2.27271,NA,NA,NA,NA,NA,NA,NA,NA,129.2941176470588,2022-08-15,Mohawk,2022,11555.333333333341,7893804.566666666,19582.39935033746,3891165.7333333334,40147.4,37015.333333333336
20220815-MOHK-008,CO,Corallina officinalis,articulated_calcareous,red,saxicolous,perennate,"erect, prostrate",yes,NA,9,0.477,0.022045668378456427,4.65485104414518,0.09447025126686077,0.5563260251147808,0.022463916986004313,3379.6333333333337,504.7249096730244,0.5920544434681274,0.004581435888114412,1.6612737737737737,0.11753170314872002,7.266666666666667,0.9837569708915805,4.333333333333333,0.3282952600598701,1152.8,151.46119414996485,1950.1666666666667,265.0158129453998,443,47.28636167014756,248.33333333333334,35.25778085913961,0.36666666666666653,0.0881917103688196,0.4616363636363636,0.004313748008536096,2641,1444,0.5467625899280576,2.0999999999999996,1.3935775000000001,0.0448075,NA,NA,NA,NA,NA,NA,NA,NA,160.44444444444446,2022-08-15,Mohawk,2022,7097.23,3044544.8,6721.60490774564,5150390.166666667,19191.266666666666,11444.333333333332
20220815-MOHK-009,CYOS,Stephanocystis osmundacea,leathery_macrophyte,brown,saxicolous,perennial,erect,yes,NA,26,0.49933333333333335,0.0119475225473383,9.395274594976444,0.3814096037853935,0.15766383397847475,0.011376225077566856,1605.5416666666667,245.6381198079358,4.406624046795919,0.03906566778657912,2.3195767195767196,0.38164069513805093,20.3,3.0664855018951798,8.866666666666667,0.6385748020222674,5537.033333333334,998.9229371900739,1253.4333333333334,215.72220047500392,3786.6666666666665,723.9600203817274,594.6666666666666,121.58718865260617,3.6666666666666665,0.8819171036881969,0.7462666666666666,0.0022853523249254486,25115,4120,0.1640453912004778,26,0.3510105555555556,0.17795277777777785,NA,NA,NA,NA,NA,NA,NA,NA,158.46153846153845,2022-08-15,Mohawk,2022,41744.083333333336,139062592.1666667,38708.53133130295,31479978.166666668,509834.5,222686.33333333334
20220815-MOHK-010,CC,Chondracanthus corymbiferus; Chondracanthus exasperatus,leathery_macrophyte,red,saxicolous,perennial,erect,NA,NA,23,0.694,0.047408637898260914,4.697819761191235,0.29513697817236784,0.2267850580135876,0.01984222353124973,1074.01871657754,195.55401069518712,9.765339940107154,0.2363072703776998,1.3780425531914893,0.5099574468085107,22,1.6000000000000014,18,5.499999999999999,14449.599999999999,484.3000000000001,1481.75,85.45000000000005,13866,2525,3094.5,297.49999999999994,14,2.9999999999999996,0.4438095238095238,0.008273773552508308,27732,6189,0.2231717871051493,28,1.0045626666666667,0.3519573333333333,NA,NA,NA,NA,NA,NA,NA,NA,269.0869565217391,2022-08-15,Mohawk,2022,30072.52406417112,400716307.2,29074.806502012554,41091891,610104,499176
20220815-MOHK-011,CO,Corallina officinalis,articulated_calcareous,red,saxicolous,perennate,"erect, prostrate",yes,NA,29.8,0.47933333333333333,0.026806815625595563,4.549334943639291,0.21137608255426438,0.5695974430270765,0.010113924308461924,3765.1111111111104,515.5900730782071,0.7642986089048615,0.036984634574207774,1.5313247863247863,0.09606823349139285,6.933333333333334,0.24037008503093285,4.566666666666666,0.338296385503074,1077.6333333333332,122.34146657795318,1432.2,230.102607547155,413.3333333333333,28.672480030703852,236,20.663978319771825,0.3000000000000001,0.05773502691896262,0.42878571428571427,0.007866336612469637,8682,4499,0.5181985717576595,7.9,0.28041099999999997,0.100444,NA,NA,NA,NA,NA,NA,NA,NA,150.9731543624161,2022-08-15,Mohawk,2022,29744.377777777772,9356012.6,20467.457911433172,12434360.4,60195.200000000004,39647.799999999996
20220815-MOHK-012,CYOS,Stephanocystis osmundacea,leathery_macrophyte,brown,saxicolous,perennial,erect,yes,NA,44,0.6023333333333334,0.015519237845172007,7.411862385147663,0.2144951467947028,0.18766130998225994,0.00948361485452547,1240.85,55.8786805896886,4.628026055907732,0.09955972111475743,2.047608700151073,0.23240170090279375,23.766666666666666,1.2251983966326068,11.766666666666667,0.7218802609235906,7445.1,335.27208353813165,1613.1333333333332,106.61710827900828,5365,149.48690020645066,1004.6666666666666,36.39749686142961,6,0,0.7018333333333333,0.009142434009434153,19561,9385,0.47978119728030266,54,1.065195,0.176215,NA,NA,NA,NA,NA,NA,NA,NA,213.29545454545453,2022-08-15,Mohawk,2022,67005.9,145633601.1,69560.32848461081,31554501.13333333,464899.76666666666,230167.7666666667
20220815-MOHK-013,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,201,1.2368000000000001,0.28868137085297174,12.239836178060488,1.5003613963012454,0.16360426820705293,0.009405185313705794,2082.4313333333334,353.6112322053384,31.26975898013875,2.1104007636293383,12.014392351114967,1.1719873861803616,128.575,20.60292758323438,10.65,1.1273124382057234,105590.15,23142.6807342876,3311.05,527.0299256209273,55266.25,13446.953833334646,9411,2839.4883048417955,50.25,5.1700257897487,0.72365,0.01134694977651568,443392,73717,0.16625694644919167,443,1.021079746031746,0.2124755836235409,NA,NA,NA,NA,NA,NA,NA,NA,366.7512437810945,2022-08-15,Mohawk,2022,922517.0806666667,46817827788.799995,902284.0035380849,1468093081.6000001,57009126.4,4722124.8
20220815-MOHK-015,CYOS,Stephanocystis osmundacea,leathery_macrophyte,brown,saxicolous,perennial,erect,yes,NA,30,0.45666666666666667,0.012180003711881862,11.204831749419277,0.8041587900912207,0.148865576875806,0.011428232877140917,1187.9533333333334,319.5576562363344,5.499631864553889,0.5762069098552802,2.3225831907787553,0.16852024412246747,25.366666666666667,1.560270631795793,11.033333333333333,1.010500426081608,8842.6,524.8535160721832,1645.6333333333334,195.85305999935542,5387.333333333333,476.3784676540749,804.3333333333334,108.833716181052,9,3.0000000000000004,0.7359333333333333,0.0034746812748345486,58162,8200,0.1409855231938379,72,1.086708909090909,0.14617290909090905,NA,NA,NA,NA,NA,NA,NA,NA,273.3333333333333,2022-08-15,Mohawk,2022,85532.64,514303301.20000005,91879.62034523807,95713325.93333334,1475376.0666666667,641720.7333333333
20220815-MOHK-016,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,139,0.327,0.016649478316305533,18.48945926036712,2.9078579362096098,0.12236924470831864,0.0053050683364673275,1973.7219426406925,133.9687542547907,22.722717874279695,0.7726027832208449,6.188641997424779,1.144515232272843,57.125,14.984902124026926,9,1.0464224768228174,37416.6,12723.147664395,1670.3,585.6351295815509,19014,7844.756582159407,2441.75,1087.5797576116736,20.5,8.220908303425682,0.7441,0.001998974095854532,164523,23273,0.14145742540556638,177,1.1982442328042329,0.26230925260673105,NA,NA,NA,NA,NA,NA,NA,NA,167.431654676259,2022-08-15,Mohawk,2022,349348.7838474026,6155891281.8,430305.185366524,274802766.9,9398376.375,1480707
20220815-MOHK-017,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,127,1.4746000000000001,0.33797043826769396,15.71084969653154,3.0472074701567182,0.14298290479096104,0.011644956560001122,1830.7303626373628,160.67598775785657,36.14102351699276,2.903935083546584,10.405045750980378,1.19764036943105,125.875,16.338725725506663,12.25,1.2704985897932617,94193.5,27712.64181728861,2612.425,693.4212300554885,48099.75,16381.263429983048,7438.25,3145.2765478571196,53.75,16.715137849665894,0.729325,0.0030868595567464558,420317,64835,0.15425262361503342,457,0.846759078904992,0.22929838947543496,NA,NA,NA,NA,NA,NA,NA,NA,510.51181102362204,2022-08-15,Mohawk,2022,836643.7757252748,39591129339.5,1018612.9400746224,1098046638.7250001,52907402.375,5148883.25
20220815-MOHK-018,LAFA,Laminaria farlowii,leathery_macrophyte,brown,saxicolous,perennial,erect,no,NA,312,1.4615,0.22834792820559918,7.8722867647058825,NA,0.1190893169877408,NA,955.9205357142857,NA,30.510652486150057,NA,13.565217391304348,NA,312,NA,23,NA,535315.5,NA,17545.2,NA,571000,NA,68000,NA,560,NA,0.6727,0.014950325154397887,577841,69861,0.1209000399763949,569,0.6268033333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.91346153846155,2022-08-15,Mohawk,2022,543918.7848214286,309327243835.5,549965.8256691176,10138335913.2,180286392,13290343
20220815-MOHK-019,R,Rhodymenia californica,corticated_macrophytes,red,saxicolous or epiphytic,perennial,erect,yes,NA,5,0.16964285714285715,0.009063009049481863,33.12779198635976,2.5673679482259013,0.18299780888182585,0.012195742890811503,5112.333333333347,940.1319647321466,1.255186347654965,0.07875378454805508,0.874962563641809,0.09983702604672616,4.533333333333333,0.3282952600598702,5.233333333333333,0.23333333333333328,619.8333333333334,22.23468261772835,499.93333333333334,49.06839897304352,103.33333333333333,3.9299420408505323,19,2,0.13333333333333314,0.0333333333333335,0.47965384615384615,0.0063768674025592295,990,226,0.22828282828282828,1.3999999999999986,2.2704,0.5245599999999996,NA,NA,NA,NA,NA,NA,NA,NA,45.2,2022-08-15,Mohawk,2022,7157.266666666678,613635,7486.880988917306,494934,4488,5181
20220818-AQUE-001,CO,Corallina officinalis,articulated_calcareous,red,saxicolous,perennate,"erect, prostrate",yes,NA,7.8,0.34900000000000003,0.009665081122445289,4.401801069127873,0.08685926981080802,0.5787159975070256,0.008675436075594643,2684.2555555555546,245.38798933249166,0.5926570226621971,0.01793423055162502,0.8957780570683795,0.04530918583561556,6.6,0.2645751311064592,7.433333333333334,0.6489307444643929,1333.5333333333333,172.95043927219282,2254.333333333333,303.65652379694455,522.6666666666666,62.84725751994098,302,34.64582706955245,0.5000000000000003,0.05773502691896289,0.38076666666666664,0.008727112375892495,3489,1932,0.5537403267411866,3.500000000000001,0.5902470069013113,0.0235555741244696,NA,NA,NA,NA,NA,NA,NA,NA,247.6923076923077,2022-08-18,Arroyo Quemado,2022,9394.894444444444,4652697.8,8504.27966555505,7865368.999999999,23027.399999999998,25934.9
20220818-AQUE-002,CO,Corallina officinalis,articulated_calcareous,red,saxicolous,perennate,"erect, prostrate",yes,NA,6.1,0.396,0.017731068907364304,4.064073962346074,0.03521116552406492,0.6274763808369015,0.022864856326461777,3348.0740740740803,848.7482172889534,0.7008462632630417,0.018016913035136427,0.7768361581920904,0.03126309377847042,5.033333333333333,0.69602043392737,6.466666666666667,0.8293236869749816,1155.5333333333333,524.425836298878,1648.6333333333334,754.1758511411277,471,230.16588220962146,285.6666666666667,130.69344963607693,0.4333333333333333,0.24037008503093285,0.36958620689655175,0.008040004233967484,2464,1520,0.6168831168831169,2.3,0.5094174444444445,0.041294721546972266,NA,NA,NA,NA,NA,NA,NA,NA,249.1803278688525,2022-08-18,Arroyo Quemado,2022,7700.570370370384,2847234.1333333333,6177.392422766033,4062232.5333333337,12402.133333333333,15933.866666666667
20220824-CARP-001,DP,Dictyota binghamiae; Dictyota flabellata; Dictyota coriacea,corticated_foliose,brown,saxicolous,annual,erect,yes,NA,16,0.17400000000000002,0.009553175278133279,28.744932537799173,1.051346531968269,0.1564179841741732,0.005910458797904389,3718.55,552.2500000000002,1.982716022316866,0.1538590939971063,1.3422619047619049,0.05059523809523813,14,1.5999999999999996,10.399999999999999,0.7999999999999998,11155.65,1656.7499999999998,5595.3,401.4000000000005,2485,372,386.5,43.5,3,0,0.6985,0.003037051894605407,4970,773,0.15553319919517103,6,16.23229,1.434370000000001,NA,NA,NA,NA,NA,NA,NA,NA,48.3125,2022-08-24,Carpinteria,2022,22311.300000000003,55443580.5,22219.832851718762,27808641,69580,51687.99999999999
20220824-CARP-002,BO,Bossiella orbigniana,articulated_calcareous,red,saxicolous,perennial,"erect, prostrate",yes,NA,11,0.42233333333333334,0.013558585805390827,3.417139371834892,0.18781665522672267,0.7383012518882084,0.010137871283876089,3517.0416666666683,245.77668485729515,0.6727420839368045,0.03893999242619119,0.8268622338113863,0.03240574653462965,6.5,0.9291573243177571,7.9,1.1846237095944574,1706.4333333333332,700.8095255567742,2676.7000000000003,1222.7328299073897,703,311.32030665109744,525.3333333333334,238.62965262328802,0.4666666666666668,0.17638342073763977,0.3570333333333333,0.003614302156243768,12842,8788,0.6843170845662669,9.4,0.26821388888888886,0.02181899691174111,NA,NA,NA,NA,NA,NA,NA,NA,798.9090909090909,2022-08-24,Carpinteria,2022,33060.19166666668,21914016.866666663,30029.82079968503,34374181.400000006,83473,101451.8
20220824-CARP-003,DU,Dictyopteris undulata,corticated_foliose,brown,saxicolous,"annual, ephemeral",erect,yes,NA,14,0.1962962962962963,0.010783391103402077,33.892140928556174,2.4045421905027777,0.15355320315453258,0.0022772609154316998,4532.9,1003.7061638414566,3.3108805865054065,0.0945694688039292,1.2904629904629905,0.2933806580743949,12.5,1.3650396819628847,10.6,2.396525262402492,7004.033333333333,2252.1713199586848,2094.4666666666667,627.5874449916213,1413.6666666666667,544.8805169739305,217.33333333333334,85.1084275759131,1.6666666666666667,0.6666666666666667,0.7109032258064516,0.0033270978792786328,15241,4408,0.2892198674627649,19,5.50039,0.14659033153656478,NA,NA,NA,NA,NA,NA,NA,NA,314.85714285714283,2022-08-24,Carpinteria,2022,86125.09999999999,106748472.03333333,149396.5572130756,31921766.46666667,190512.5,161554.6
20220824-CARP-004,CYOS,Stephanocystis osmundacea,leathery_macrophyte,brown,saxicolous,perennial,erect,yes,NA,37,0.3626666666666667,0.01455811448361386,12.62651971503768,0.15326299714677005,0.1405059040885967,0.006219734070454943,1330.1750000000002,343.5602327036271,3.9092512787634366,0.3132872088619486,3.1364449183598118,0.14771688278567122,31,1.1999999999999995,9.9,0.2886751345948129,10126.133333333333,114.29999027899197,2618.4,175.3195083269401,5744.666666666667,388.57531802441827,802.3333333333334,16.69663971515759,9.333333333333334,3.3333333333333335,0.7008333333333333,0.004014365964833902,79234,14194,0.17914026806673902,93,1.4315119191919192,0.09773532990563898,NA,NA,NA,NA,NA,NA,NA,NA,383.6216216216216,2022-08-24,Carpinteria,2022,123706.27500000002,802334048.5333333,179220.82083524484,207466305.6,2456254,784416.6
20220824-CARP-005,DP,Dictyota binghamiae; Dictyota flabellata; Dictyota coriacea,corticated_foliose,brown,saxicolous,annual,erect,yes,NA,6.5,0.11074074074074074,0.008181104034710689,36.97195512820513,3.28821791548337,0.15684532934957687,0.0131208272961349,3402.1666666666656,416.6142633713391,2.156060786811476,0.11665090809138559,1.111904761904762,0.12067929426165896,5.966666666666667,0.523874454850057,5.533333333333333,0.8666666666666667,1264.6666666666667,231.5028029587931,595.6333333333333,130.54491351425548,227,52.166400425305696,35.333333333333336,8.819171036881968,0.4,0.11547005383792501,0.6909285714285714,0.005644899503144819,1055,162,0.15355450236966825,2,10.972353333333334,0.6536450761010225,NA,NA,NA,NA,NA,NA,NA,NA,24.923076923076923,2022-08-24,Carpinteria,2022,6804.333333333331,1334223.3333333335,5989.456730769231,628393.1666666666,6294.833333333333,5837.666666666667
20220824-CARP-006,DP,Dictyota binghamiae; Dictyota flabellata; Dictyota coriacea,corticated_foliose,brown,saxicolous,annual,erect,yes,NA,23,0.12285714285714286,0.010651491472893725,58.79845779060714,8.3682071549027,0.11824688123274825,0.009278079908986365,4745.038888888888,433.9860473449856,3.502164246581121,0.2535399114090002,1.351896073015666,0.2091544730564237,13.966666666666667,1.234683945163476,11.033333333333333,2.2696059374065602,8056.533333333333,2281.1206999581977,2232.9666666666667,540.9599502530458,1154.6666666666667,287.2173006240707,131.66666666666666,27.229477491212432,1.6333333333333335,0.36666666666666653,0.7067333333333333,0.0025266093463913292,10601,1411,0.13310065088199227,10.9,6.2103,0.44098537118593856,NA,NA,NA,NA,NA,NA,NA,NA,61.34782608695652,2022-08-24,Carpinteria,2022,51720.92388888889,85407309.86666666,82964.62394254668,23671679.633333333,148060.63333333333,116964.36666666667
20220824-CARP-007,CYOS,Stephanocystis osmundacea,leathery_macrophyte,brown,saxicolous,perennial,erect,yes,NA,35,0.41933333333333334,0.014534408902517977,11.313360179310614,0.2539006594091342,0.13602841080761535,0.0013067283065386465,1279.4333333333334,45.23012761914833,5.873230962083581,0.1529515825716116,3.505424879960791,0.4303334973651688,27.766666666666666,1.4678025904202665,8.2,1.2662279942148384,9327.333333333334,930.2261236447354,1590.9333333333334,165.11694172447736,6098.333333333333,768.9504390906984,829,102.79591431569644,7.333333333333333,0.8819171036881969,0.7137666666666667,0.005443055964947253,78295,13996,0.178759818634651,97,1.1206892207792207,0.09973839493851627,NA,NA,NA,NA,NA,NA,NA,NA,399.8857142857143,2022-08-24,Carpinteria,2022,124105.03333333334,730283563.3333334,158341.78906963134,124562125.33333334,2173991.1666666665,642019
20220824-CARP-008,BO,Bossiella orbigniana,articulated_calcareous,red,saxicolous,perennial,"erect, prostrate",yes,NA,8,0.46066666666666667,0.012980386028771974,2.896736252619387,0.01814939410975446,0.7475583688118732,0.002590502955648557,3828.238888888893,876.0579653964496,0.6816472350943177,0.01753473902794599,0.7224161764490248,0.05691981738751714,7.3,0.9237604307034013,10.1,0.9712534856222313,3819.5666666666666,1384.7403912326351,5504.3,1936.4586035682078,1759.3333333333333,636.3579530770747,1313,473.2568013246086,1.0999999999999996,0.4932882862316251,0.34163333333333334,0.006324279675185285,15134,10589,0.6996828333553587,10.299999999999999,0.35910644444444445,0.009872121257534125,NA,NA,NA,NA,NA,NA,NA,NA,1323.625,2022-08-24,Carpinteria,2022,39430.8605555556,57805321.93333333,30673.54017898669,83302076.2,110478.2,152853.4
20220824-CARP-009,CO,Corallina officinalis,articulated_calcareous,red,saxicolous,perennate,"erect, prostrate",yes,NA,13.5,0.5726666666666667,0.03660894097603717,4.312523082419879,0.5203747544511922,0.5822162739833423,0.017958553095254876,2953.844444444445,248.88684126141777,0.7493216526144986,0.10455446750724956,1.3403439153439154,0.13694718561566052,10.4,0.6658328118479391,8,1.2767145334803707,1558.8,42.69172441273992,2159.2666666666664,283.03673102816737,634.3333333333334,46.9834486223015,371,39.551653989856526,0.5333333333333332,0.033333333333333215,0.4197666666666667,0.007218699111213705,22033,10590,0.4806426723551037,19.6,0.39409777777777777,0.023268177707486223,NA,NA,NA,NA,NA,NA,NA,NA,784.4444444444445,2022-08-24,Carpinteria,2022,57895.35111111112,34345040.4,45669.619442826515,47575122.46666666,229143.2,176264
20220824-CARP-010,DP,Dictyota binghamiae; Dictyota flabellata; Dictyota coriacea,corticated_foliose,brown,saxicolous,annual,erect,yes,NA,20,0.193,0.00836179049186746,23.904221585726894,1.1921041388805573,0.15345266017281775,0.006195595899216351,2615.882222222222,782.7502892586932,2.4800917787659738,0.030171512355940424,1.1889665589768514,0.05241805890145126,19.233333333333334,1.3119112436102953,16.3,1.6010413278030442,14876.533333333333,4673.001441733615,6026.866666666667,1905.350410758551,4048.6666666666665,1270.1418993342613,605.6666666666666,171.61617380396032,7.666666666666667,3.844187531556932,0.6832,0.0023510330329110777,12964,1950,0.150416538105523,24,3.478547333333333,0.27767174535251365,NA,NA,NA,NA,NA,NA,NA,NA,97.5,2022-08-24,Carpinteria,2022,62781.173333333325,192859378.13333333,46613.23209216745,78132299.46666667,249340.93333333335,211313.2
20220824-CARP-011,DU,Dictyopteris undulata,corticated_foliose,brown,saxicolous,"annual, ephemeral",erect,yes,NA,19,0.21833333333333332,0.0085511756714492,25.95906592603743,2.7222467877152186,0.15431105417698524,0.005323331132180047,3329.3861111111114,236.501864095569,2.7231766571180414,0.1845977475336284,1.3405237231008555,0.46944437410117906,14.6,4.712041312778712,12.033333333333333,2.2213609442061517,10031.7,2287.159516372511,3621.4,597.2293361850202,2617.6666666666665,748.9086133241567,403.6666666666667,112.45196505372614,3,0.5773502691896258,0.6999,0.003744835524218421,29853,6505,0.21790104847084046,31,2.056218253968254,0.2252010577342742,NA,NA,NA,NA,NA,NA,NA,NA,342.36842105263156,2022-08-24,Carpinteria,2022,103210.96944444445,299476340.1,168863.7238488735,108109654.2,435853.8,359231.1
20220824-CARP-012,CYOS,Stephanocystis osmundacea,leathery_macrophyte,brown,saxicolous,perennial,erect,yes,NA,34,0.387,0.013035318953899252,14.61292044065645,1.899942502981894,0.13419670298286224,0.007292539869840957,1629.0904761904762,71.63420950673866,4.082641427157563,0.33404209984246686,3.0002792561929166,0.47283115450041463,28.833333333333332,3.3809926221615916,9.733333333333334,0.5607534613753575,10270.233333333334,89.75896117442045,2550.866666666667,215.60315654254953,5367.333333333333,394.9364224502189,726,89.28792378218532,6.333333333333333,0.33333333333333337,0.725,0.004326342725595182,96102,15759,0.16398201910470125,99,1.1986701631701633,0.16735205463613448,NA,NA,NA,NA,NA,NA,NA,NA,463.5,2022-08-24,Carpinteria,2022,161279.95714285714,986989963.8000001,230285.013224305,245143388.4,2770941,935392.8
20220824-CARP-013,DP,Dictyota binghamiae; Dictyota flabellata; Dictyota coriacea,corticated_foliose,brown,saxicolous,annual,erect,yes,NA,18,0.13633333333333333,0.006296931077609838,58.95150448910434,3.429132390322256,0.1158533619146602,0.004995624995671458,6198.672222222222,600.4968236519238,3.619461080200725,0.10280966506692803,1.1523376623376624,0.07320026310074833,15.200000000000001,0.6658328118479396,13.333333333333334,1.2018504251546633,17921.100000000002,1906.3245028063818,4959.366666666666,559.8704889922706,2639.3333333333335,293.576414432616,308.3333333333333,47.386120799707214,3,0.5773502691896258,0.7243999999999999,0.0023354341937984933,11171,1339,0.1198639333989795,13,9.3194,0.4582522567684021,NA,NA,NA,NA,NA,NA,NA,NA,74.38888888888889,2022-08-24,Carpinteria,2022,80582.7388888889,200196608.10000002,78936.06451091071,55401085.033333324,169799.2,148946.6666666667
20220824-CARP-014,DP,Dictyota binghamiae; Dictyota flabellata; Dictyota coriacea,corticated_foliose,brown,saxicolous,annual,erect,yes,NA,14,0.254,0.02045048220023729,35.19487179487179,NA,0.12118073537027448,NA,4117.799999999999,NA,2.7365343080245883,NA,0.9161290322580645,NA,14.2,NA,15.5,NA,8235.599999999999,NA,3009.5,NA,1931,NA,234,NA,2,NA,0.7353999999999999,0.0032937651538761698,1931,234,0.12118073537027448,2,2.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.714285714285715,2022-08-24,Carpinteria,2022,8235.599999999999,15902943.599999998,8235.599999999999,5811344.5,27420.199999999997,29930.5
20220824-CARP-015,DU,Dictyopteris undulata,corticated_foliose,brown,saxicolous,"annual, ephemeral",erect,yes,NA,12,0.3277777777777778,0.014630621337514938,39.68545097577917,2.9386430956171927,0.1421307464297158,0.0012143055531663922,3346.294444444445,293.3323390660754,3.462334861825015,0.0702182697642375,1.23874883286648,0.22283591476413678,9.8,0.9865765724632496,8.866666666666667,2.658529250878722,4199.633333333333,1663.3353183020888,1225.5,491.83665310073565,805.3333333333334,380.1650226473294,113.66666666666667,53.085884292447375,1.2,0.41633319989322665,0.7165,0.0032867780656609673,7266,1237,0.1702449766033581,8.6,5.984716666666667,0.4316852251480366,NA,NA,NA,NA,NA,NA,NA,NA,103.08333333333333,2022-08-24,Carpinteria,2022,28778.132222222226,30514535.8,49090.90285703883,8904483,71206.8,64425.200000000004
