specimen_ID,subsample_ID,date_collected,site,sp_code,needs_check,number_subsamples,notes,type,lifestage,reorg_notes,year
20230620-NAPL-009,20230620-NAPL-009-C,2023-06-20,Naples,CO,NA,5,NA,thallus,NA,NA,2023
20230620-NAPL-009,20230620-NAPL-009-D,2023-06-20,Naples,CO,NA,5,chlA,thallus,NA,NA,2023
20230620-NAPL-009,20230620-NAPL-009-E,2023-06-20,Naples,CO,NA,5,NA,remainder,NA,NA,2023
20230620-NAPL-010,20230620-NAPL-010-A,2023-06-20,Naples,CYOS,NA,5,NA,thallus,NA,NA,2023
20230620-NAPL-010,20230620-NAPL-010-B,2023-06-20,Naples,CYOS,NA,5,chlA,thallus,NA,NA,2023
20230620-NAPL-010,20230620-NAPL-010-C,2023-06-20,Naples,CYOS,NA,5,NA,thallus,NA,NA,2023
20230620-NAPL-010,20230620-NAPL-010-D,2023-06-20,Naples,CYOS,NA,5,chlA,thallus,NA,NA,2023
20230620-NAPL-010,20230620-NAPL-010-E,2023-06-20,Naples,CYOS,NA,5,NA,remainder,NA,NA,2023
20230620-NAPL-011,20230620-NAPL-011-A,2023-06-20,Naples,PTCA,NA,7,NA,thallus,NA,NA,2023
20230620-NAPL-011,20230620-NAPL-011-B,2023-06-20,Naples,PTCA,NA,7,chlA,thallus,NA,NA,2023
20230620-NAPL-011,20230620-NAPL-011-C,2023-06-20,Naples,PTCA,NA,7,NA,thallus,NA,NA,2023
20230620-NAPL-011,20230620-NAPL-011-D,2023-06-20,Naples,PTCA,NA,7,chlA,thallus,NA,NA,2023
20230620-NAPL-011,20230620-NAPL-011-E,2023-06-20,Naples,PTCA,NA,7,NA,thalli,NA,NA,2023
20230620-NAPL-011,20230620-NAPL-011-F,2023-06-20,Naples,PTCA,NA,7,NA,stipe,NA,NA,2023
20230620-NAPL-011,20230620-NAPL-011-G,2023-06-20,Naples,PTCA,NA,7,NA,holdfast,NA,NA,2023
20230620-NAPL-012,20230620-NAPL-012-A,2023-06-20,Naples,CYOS,NA,3,NA,thallus,NA,NA,2023
20230620-NAPL-012,20230620-NAPL-012-B,2023-06-20,Naples,CYOS,NA,3,chlA,thallus,NA,NA,2023
20230620-NAPL-012,20230620-NAPL-012-C,2023-06-20,Naples,CYOS,NA,3,NA,remainder,NA,NA,2023
20230620-NAPL-013,20230620-NAPL-013-A,2023-06-20,Naples,DP,NA,2,NA,thallus,NA,NA,2023
20230620-NAPL-013,20230620-NAPL-013-B,2023-06-20,Naples,DP,NA,2,chlA,thallus,NA,NA,2023
20230620-NAPL-014,20230620-NAPL-014-A,2023-06-20,Naples,BO,NA,5,NA,thallus,NA,NA,2023
20230620-NAPL-014,20230620-NAPL-014-B,2023-06-20,Naples,BO,NA,5,chlA,thallus,NA,NA,2023
20230620-NAPL-014,20230620-NAPL-014-C,2023-06-20,Naples,BO,NA,5,NA,thallus,NA,NA,2023
20230620-NAPL-014,20230620-NAPL-014-D,2023-06-20,Naples,BO,NA,5,chlA,thallus,NA,NA,2023
20230620-NAPL-014,20230620-NAPL-014-E,2023-06-20,Naples,BO,NA,5,NA,remainder,NA,NA,2023
20230620-NAPL-015,20230620-NAPL-015-A,2023-06-20,Naples,CC,NA,2,chlA,thallus,NA,NA,2023
20230620-NAPL-015,20230620-NAPL-015-B,2023-06-20,Naples,CC,NA,2,chlA,thallus,NA,NA,2023
20230620-NAPL-016,20230620-NAPL-016-A,2023-06-20,Naples,LAFA,NA,3,chlA,thallus,NA,NA,2023
20230620-NAPL-016,20230620-NAPL-016-B,2023-06-20,Naples,LAFA,NA,3,NA,stipe,NA,NA,2023
20230620-NAPL-016,20230620-NAPL-016-C,2023-06-20,Naples,LAFA,NA,3,NA,holdfast,NA,NA,2023
20230620-NAPL-017,20230620-NAPL-017-A,2023-06-20,Naples,CYOS,NA,3,NA,thallus,NA,NA,2023
20230620-NAPL-017,20230620-NAPL-017-B,2023-06-20,Naples,CYOS,NA,3,chlA,thallus,NA,NA,2023
20230620-NAPL-017,20230620-NAPL-017-C,2023-06-20,Naples,CYOS,NA,3,NA,remainder,NA,NA,2023
20230620-NAPL-018,20230620-NAPL-018-A,2023-06-20,Naples,LAFA,NA,3,chlA,thallus,NA,NA,2023
20230620-NAPL-018,20230620-NAPL-018-B,2023-06-20,Naples,LAFA,NA,3,NA,stipe,NA,NA,2023
20230620-NAPL-018,20230620-NAPL-018-C,2023-06-20,Naples,LAFA,NA,3,NA,holdfast,NA,NA,2023
20230620-NAPL-019,20230620-NAPL-019-A,2023-06-20,Naples,R,NA,3,NA,thallus,NA,NA,2023
20230620-NAPL-019,20230620-NAPL-019-B,2023-06-20,Naples,R,NA,3,chlA,thallus,NA,NA,2023
20230620-NAPL-019,20230620-NAPL-019-C,2023-06-20,Naples,R,NA,3,chlA,thallus,NA,NA,2023
20230620-NAPL-020,20230620-NAPL-020-A,2023-06-20,Naples,CC,NA,1,chlA,thallus,NA,NA,2023
20230620-NAPL-021,20230620-NAPL-021-A,2023-06-20,Naples,BO,NA,5,NA,thallus,NA,NA,2023
20230620-NAPL-021,20230620-NAPL-021-B,2023-06-20,Naples,BO,NA,5,chlA,thallus,NA,NA,2023
20230620-NAPL-021,20230620-NAPL-021-C,2023-06-20,Naples,BO,NA,5,NA,thallus,NA,NA,2023
20230620-NAPL-021,20230620-NAPL-021-D,2023-06-20,Naples,BO,NA,5,chlA,thallus,NA,NA,2023
20230620-NAPL-021,20230620-NAPL-021-E,2023-06-20,Naples,BO,NA,5,NA,remainder,NA,NA,2023
20230620-NAPL-022,20230620-NAPL-022-A,2023-06-20,Naples,BR,NA,1,chlA,thallus,NA,NA,2023
20230620-NAPL-023,20230620-NAPL-023-A,2023-06-20,Naples,LAFA,NA,3,chlA,thallus,NA,NA,2023
20230620-NAPL-023,20230620-NAPL-023-B,2023-06-20,Naples,LAFA,NA,3,NA,stipe,NA,NA,2023
20230620-NAPL-023,20230620-NAPL-023-C,2023-06-20,Naples,LAFA,NA,3,NA,holdfast,NA,NA,2023
20230620-NAPL-024,20230620-NAPL-024-A,2023-06-20,Naples,BO,NA,5,NA,thallus,NA,NA,2023
20230620-NAPL-024,20230620-NAPL-024-B,2023-06-20,Naples,BO,NA,5,chlA,thallus,NA,NA,2023
20230620-NAPL-024,20230620-NAPL-024-C,2023-06-20,Naples,BO,NA,5,NA,thallus,NA,NA,2023
20230620-NAPL-024,20230620-NAPL-024-D,2023-06-20,Naples,BO,NA,5,chlA,thallus,NA,NA,2023
20230620-NAPL-024,20230620-NAPL-024-E,2023-06-20,Naples,BO,NA,5,NA,remainder,NA,NA,2023
20230620-NAPL-025,20230620-NAPL-025-A,2023-06-20,Naples,CC,NA,1,chlA,thallus,NA,NA,2023
20230620-NAPL-026,20230620-NAPL-026-A,2023-06-20,Naples,LAFA,NA,3,chlA,thallus,NA,NA,2023
20230620-NAPL-026,20230620-NAPL-026-B,2023-06-20,Naples,LAFA,NA,3,NA,stipe,NA,NA,2023
20230620-NAPL-026,20230620-NAPL-026-C,2023-06-20,Naples,LAFA,NA,3,NA,holdfast,NA,NA,2023
20230620-NAPL-027,20230620-NAPL-027-A,2023-06-20,Naples,CC,NA,3,NA,thallus,NA,NA,2023
20230620-NAPL-027,20230620-NAPL-027-B,2023-06-20,Naples,CC,NA,3,chlA,thallus,NA,NA,2023
20230620-NAPL-027,20230620-NAPL-027-C,2023-06-20,Naples,CC,NA,3,chlA,thallus,NA,NA,2023
20230620-NAPL-028,20230620-NAPL-028-A,2023-06-20,Naples,DP,NA,3,NA,thallus,NA,NA,2023
20230620-NAPL-028,20230620-NAPL-028-B,2023-06-20,Naples,DP,NA,3,chlA,thallus,NA,NA,2023
20230620-NAPL-028,20230620-NAPL-028-C,2023-06-20,Naples,DP,NA,3,chlA,thallus,NA,NA,2023
20230620-NAPL-029,20230620-NAPL-029-A,2023-06-20,Naples,DP,NA,1,chlA,thallus,NA,NA,2023
20230620-NAPL-030,20230620-NAPL-030-A,2023-06-20,Naples,LAFA,NA,3,chlA,thallus,NA,NA,2023
20230620-NAPL-030,20230620-NAPL-030-B,2023-06-20,Naples,LAFA,NA,3,NA,stipe,NA,NA,2023
20230620-NAPL-030,20230620-NAPL-030-C,2023-06-20,Naples,LAFA,NA,3,NA,holdfast,NA,NA,2023
20230620-NAPL-031,20230620-NAPL-031-A,2023-06-20,Naples,R,NA,1,chlA,thallus,NA,NA,2023
20230620-NAPL-032,20230620-NAPL-032-A,2023-06-20,Naples,DL,NA,1,chlA,thallus,NA,NA,2023
20230620-NAPL-033,20230620-NAPL-033-A,2023-06-20,Naples,DL,NA,1,"chlA; split into 11 sections for surface area/perimeter, weighed sections separately, combine all sections for total mass",thallus,NA,NA,2023
20230620-NAPL-034,20230620-NAPL-034-A,2023-06-20,Naples,DL,NA,1,chlA,thallus,NA,NA,2023
20230627-MOHK-001,20230627-MOHK-001-A,2023-06-27,Mohawk,EGME,NA,9,chlA,thallus,NA,NA,2023
20230627-MOHK-001,20230627-MOHK-001-B,2023-06-27,Mohawk,EGME,NA,9,chlA,thallus,NA,NA,2023
20230627-MOHK-001,20230627-MOHK-001-C,2023-06-27,Mohawk,EGME,NA,9,chlA,thallus,NA,NA,2023
20230627-MOHK-001,20230627-MOHK-001-D,2023-06-27,Mohawk,EGME,NA,9,chlA,thallus,NA,NA,2023
20230627-MOHK-001,20230627-MOHK-001-E,2023-06-27,Mohawk,EGME,NA,9,chlA,thallus,NA,NA,2023
20230627-MOHK-001,20230627-MOHK-001-F,2023-06-27,Mohawk,EGME,NA,9,herbarium project,thallus,NA,NA,2023
20230627-MOHK-001,20230627-MOHK-001-G,2023-06-27,Mohawk,EGME,NA,9,herbarium project,thallus,NA,NA,2023
20230627-MOHK-001,20230627-MOHK-001-H,2023-06-27,Mohawk,EGME,NA,9,herbarium project,thallus,NA,NA,2023
20230627-MOHK-001,20230627-MOHK-001-I,2023-06-27,Mohawk,EGME,NA,9,herbarium project,thallus,NA,NA,2023
20230627-MOHK-002,20230627-MOHK-002-A,2023-06-27,Mohawk,GS,NA,6,NA,thallus,NA,NA,2023
20230627-MOHK-002,20230627-MOHK-002-B,2023-06-27,Mohawk,GS,NA,6,chlA,thallus,NA,NA,2023
20230627-MOHK-002,20230627-MOHK-002-C,2023-06-27,Mohawk,GS,NA,6,NA,thallus,NA,NA,2023
20230627-MOHK-002,20230627-MOHK-002-D,2023-06-27,Mohawk,GS,NA,6,chlA,thallus,NA,NA,2023
20230627-MOHK-002,20230627-MOHK-002-E,2023-06-27,Mohawk,GS,NA,6,NA,thallus,NA,NA,2023
20230627-MOHK-002,20230627-MOHK-002-F,2023-06-27,Mohawk,GS,NA,6,NA,remainder,NA,NA,2023
20230627-MOHK-003,20230627-MOHK-003-A,2023-06-27,Mohawk,BO,yes,5,NA,thallus,NA,NA,2023
20230627-MOHK-003,20230627-MOHK-003-B,2023-06-27,Mohawk,BO,yes,5,chlA,thallus,NA,NA,2023
20230627-MOHK-003,20230627-MOHK-003-C,2023-06-27,Mohawk,BO,yes,5,NA,thallus,NA,NA,2023
20230627-MOHK-003,20230627-MOHK-003-D,2023-06-27,Mohawk,BO,yes,5,chlA,thallus,NA,NA,2023
20230627-MOHK-003,20230627-MOHK-003-E,2023-06-27,Mohawk,BO,yes,5,NA,remainder,NA,NA,2023
20230627-MOHK-004,20230627-MOHK-004-A,2023-06-27,Mohawk,EGME,NA,9,chlA,thallus,NA,NA,2023
20230627-MOHK-004,20230627-MOHK-004-B,2023-06-27,Mohawk,EGME,NA,9,chlA,thallus,NA,NA,2023
20230627-MOHK-004,20230627-MOHK-004-C,2023-06-27,Mohawk,EGME,NA,9,chlA,thallus,NA,NA,2023
20230627-MOHK-004,20230627-MOHK-004-D,2023-06-27,Mohawk,EGME,NA,9,chlA,thallus,NA,NA,2023
20230627-MOHK-004,20230627-MOHK-004-E,2023-06-27,Mohawk,EGME,NA,9,chlA,thallus,NA,NA,2023
20230627-MOHK-004,20230627-MOHK-004-F,2023-06-27,Mohawk,EGME,NA,9,herbarium project,thallus,NA,NA,2023
20230627-MOHK-004,20230627-MOHK-004-G,2023-06-27,Mohawk,EGME,NA,9,herbarium project,thallus,NA,NA,2023
