specimen_ID,subsample_ID,weight_wet_mg,weight_wet_g,drying_oven_in,drying_oven_out,weight_dry_mg,weight_dry_g,notes
20230627-MOHK-014,20230627-MOHK-014-C,634,0.634,20230706,20230714,371,0.371,
20230627-MOHK-014,20230627-MOHK-014-D,916,0.916,20230706,20230714,458,0.458,
20230627-MOHK-014,20230627-MOHK-014-E,17483,17.483,20230706,20230714,7892,7.892,
20230627-MOHK-015,20230627-MOHK-015-A,6187,6.187,20230706,20230714,1667,1.667,
20230627-MOHK-015,20230627-MOHK-015-B,452,0.452,20230706,20230714,136,0.136,
20230627-MOHK-015,20230627-MOHK-015-C,1366,1.366,20230706,20230714,332,0.332,
20230627-MOHK-015,20230627-MOHK-015-D,2859,2.859,20230706,20230714,785,0.785,
20230627-MOHK-015,20230627-MOHK-015-E,67000,67,20230706,20230714,17000,17,
20230627-MOHK-016,20230627-MOHK-016-A,577,0.577,20230706,20230714,60,0.06,
20230627-MOHK-016,20230627-MOHK-016-B,1636,1.636,20230706,20230714,162,0.162,
20230627-MOHK-016,20230627-MOHK-016-C,4105,4.105,20230707,20230714,492,0.492,
20230627-MOHK-016,20230627-MOHK-016-D,803,0.803,20230707,20230714,126,0.126,
20230627-MOHK-016,20230627-MOHK-016-E,2420,2.42,20230707,20230714,1278,1.278,
20230627-MOHK-017,20230627-MOHK-017-A,1820,1.82,20230707,20230714,974,0.974,
20230627-MOHK-017,20230627-MOHK-017-B,649,0.649,20230707,20230714,352,0.352,
20230627-MOHK-017,20230627-MOHK-017-C,528,0.528,20230707,20230714,278,0.278,
20230627-MOHK-017,20230627-MOHK-017-D,462,0.462,20230707,20230714,253,0.253,
20230627-MOHK-017,20230627-MOHK-017-E,NA,NA,NA,NA,NA,NA,
20230627-MOHK-018,20230627-MOHK-018-A,638,0.638,20230706,20230714,67,0.067,
20230627-MOHK-018,20230627-MOHK-018-B,1604,1.604,20230706,20230714,150,0.15,"with pneumatocyst: wet = 1793 mg, dry = 175 mg"
20230627-MOHK-018,20230627-MOHK-018-C,422,0.422,20230706,20230714,42,0.042,
20230627-MOHK-018,20230627-MOHK-018-D,273,0.273,20230706,20230714,33,0.033,
20230627-MOHK-018,20230627-MOHK-018-E,1912,1.912,20230706,20230714,168,0.168,
20230627-MOHK-018,20230627-MOHK-018-F,NA,NA,NA,NA,NA,NA,
20230627-MOHK-018,20230627-MOHK-018-G,NA,NA,NA,NA,NA,NA,
20230627-MOHK-018,20230627-MOHK-018-H,NA,NA,NA,NA,NA,NA,
20230627-MOHK-018,20230627-MOHK-018-I,NA,NA,NA,NA,NA,NA,
20230627-MOHK-018,20230627-MOHK-018-J,NA,NA,NA,NA,NA,NA,
20230627-MOHK-019,20230627-MOHK-019-A,11134,11.134,20230706,20230714,2986,2.986,
20230627-MOHK-019,20230627-MOHK-019-B,3231,3.231,20230706,20230714,829,0.829,
20230627-MOHK-019,20230627-MOHK-019-C,3710,3.71,20230706,20230714,992,0.992,
20230627-MOHK-019,20230627-MOHK-019-D,7235,7.235,20230706,20230714,1976,1.976,
20230627-MOHK-019,20230627-MOHK-019-E,36000,36,20230706,20230714,9000,9,
20230627-MOHK-020,20230627-MOHK-020-A,1264,1.264,20230707,20230714,140,0.14,
20230627-MOHK-020,20230627-MOHK-020-B,634,0.634,20230707,20230714,83,0.083,
20230627-MOHK-020,20230627-MOHK-020-C,876,0.876,20230707,20230714,97,0.097,
20230627-MOHK-020,20230627-MOHK-020-D,829,0.829,20230707,20230714,108,0.108,
20230627-MOHK-020,20230627-MOHK-020-E,2171,2.171,20230707,20230714,258,0.258,
20230627-MOHK-021,20230627-MOHK-021-A,580,0.58,20230707,20230714,145,0.145,
20230627-MOHK-021,20230627-MOHK-021-B,1786,1.786,20230707,20230714,458,0.458,
20230627-MOHK-021,20230627-MOHK-021-C,1653,1.653,20230707,20230714,413,0.413,
20230627-MOHK-021,20230627-MOHK-021-D,1809,1.809,20230707,20230714,503,0.503,
20230627-MOHK-021,20230627-MOHK-021-E,8270,8.27,20230707,20230714,2208,2.208,
20230627-MOHK-022,20230627-MOHK-022-A,987,0.987,20230707,20230714,443,0.443,
20230627-MOHK-022,20230627-MOHK-022-B,919,0.919,20230707,20230714,388,0.388,
20230627-MOHK-022,20230627-MOHK-022-C,1876,1.876,20230707,20230714,770,0.77,
20230627-MOHK-022,20230627-MOHK-022-D,1038,1.038,20230707,20230714,519,0.519,
20230627-MOHK-022,20230627-MOHK-022-E,3263,3.263,20230707,20230714,1284,1.284,
20230627-MOHK-023,20230627-MOHK-023-A,224,0.224,20230707,20230714,132,0.132,
20230627-MOHK-023,20230627-MOHK-023-B,390,0.39,20230707,20230714,204,0.204,
20230627-MOHK-023,20230627-MOHK-023-C,223,0.223,20230707,20230714,131,0.131,
20230627-MOHK-023,20230627-MOHK-023-D,1122,1.122,20230707,20230714,646,0.646,
20230627-MOHK-023,20230627-MOHK-023-E,41000,41,20230707,20230714,19000,19,
20230627-MOHK-024,20230627-MOHK-024-A,10993,10.993,20230707,20230714,1502,1.502,
20230711-NAPL-001,20230711-NAPL-001-A,1441,1.441,20230717,20230724,1072,1.072,
20230711-NAPL-001,20230711-NAPL-001-B,233,0.233,20230717,20230724,175,0.175,
20230711-NAPL-001,20230711-NAPL-001-C,4070,4.07,20230717,20230724,3171,3.171,
20230711-NAPL-001,20230711-NAPL-001-D,319,0.319,20230717,20230724,250,0.25,
20230711-NAPL-001,20230711-NAPL-001-E,9841,9.841,20230717,20230724,5829,5.829,
20230711-NAPL-002,20230711-NAPL-002-A,498,0.498,20230717,20230724,364,0.364,
20230711-NAPL-002,20230711-NAPL-002-B,1168,1.168,20230717,20230724,879,0.879,
20230711-NAPL-002,20230711-NAPL-002-C,399,0.399,20230717,20230724,273,0.273,
20230711-NAPL-002,20230711-NAPL-002-D,581,0.581,20230717,20230724,411,0.411,
20230711-NAPL-002,20230711-NAPL-002-E,4955,4.955,20230717,20230724,3467,3.467,
20230711-NAPL-003,20230711-NAPL-003-A,2087,2.087,20230717,20230724,1567,1.567,
20230711-NAPL-003,20230711-NAPL-003-B,3769,3.769,20230717,20230724,2866,2.866,
20230711-NAPL-003,20230711-NAPL-003-C,2331,2.331,20230717,20230724,1751,1.751,
20230711-NAPL-003,20230711-NAPL-003-D,962,0.962,20230717,20230724,686,0.686,
20230711-NAPL-003,20230711-NAPL-003-E,6324,6.324,20230717,20230724,3562,3.562,
20230711-NAPL-004,20230711-NAPL-004-A,441,0.441,20230717,20230724,295,0.295,
20230711-NAPL-004,20230711-NAPL-004-B,757,0.757,20230717,20230724,560,0.56,
20230711-NAPL-004,20230711-NAPL-004-C,1245,1.245,20230717,20230724,743,0.743,
20230711-NAPL-004,20230711-NAPL-004-D,791,0.791,20230717,20230724,588,0.588,
20230711-NAPL-004,20230711-NAPL-004-E,871,0.871,20230717,20230724,620,0.62,
20230711-NAPL-005,20230711-NAPL-005-A,2900,2.9,20230717,20230724,867,0.867,
20230711-NAPL-005,20230711-NAPL-005-B,3400,3.4,20230717,20230724,719,0.719,
20230711-NAPL-005,20230711-NAPL-005-C,4763,4.763,20230717,20230724,1449,1.449,
20230711-NAPL-005,20230711-NAPL-005-D,2711,2.711,20230717,20230724,884,0.884,
20230711-NAPL-005,20230711-NAPL-005-E,39000,39,20230717,20230724,12000,12,
20230711-NAPL-006,20230711-NAPL-006-A,915,0.915,20230717,20230724,131,0.131,
20230711-NAPL-006,20230711-NAPL-006-B,7626,7.626,20230717,20230724,961,0.961,
20230711-NAPL-006,20230711-NAPL-006-C,1580,1.58,20230717,20230724,990,0.99,barnacle?
20230711-NAPL-007,20230711-NAPL-007-A,3560,3.56,20230717,20230724,1062,1.062,
20230711-NAPL-007,20230711-NAPL-007-B,542,0.542,20230717,20230724,166,0.166,
20230711-NAPL-007,20230711-NAPL-007-C,3628,3.628,20230717,20230724,1096,1.096,
20230711-NAPL-007,20230711-NAPL-007-D,2493,2.493,20230717,20230724,733,0.733,
20230711-NAPL-007,20230711-NAPL-007-E,71000,71,20230717,20230724,18000,18,
20230711-NAPL-008,20230711-NAPL-008-A,9995,9.995,20230717,20230724,1053,1.053,
20230711-NAPL-009,20230711-NAPL-009-A,17078,17.078,20230717,20230724,1992,1.992,
20230711-NAPL-010,20230711-NAPL-010-A,106000,106,20230718,20230724,13851,13.851,
20230711-NAPL-010,20230711-NAPL-010-B,32895,32.895,20230718,20230724,4145,4.145,
20230711-NAPL-010,20230711-NAPL-010-C,54549,54.549,20230718,20230724,6565,6.565,
20230711-NAPL-010,20230711-NAPL-010-D,50627,50.627,20230718,20230724,6524,6.524,
20230711-NAPL-010,20230711-NAPL-010-E,187000,187,20230719,20230724,17000,17,
20230711-NAPL-010,20230711-NAPL-010-F,25000,25,20230719,20230724,7000,7,
20230711-NAPL-010,20230711-NAPL-010-G,38000,38,20230719,20230724,7000,7,
20230711-NAPL-011,20230711-NAPL-011-A,6000,6,20230718,20230724,758,0.758,
20230711-NAPL-011,20230711-NAPL-011-B,406,0.406,20230718,20230724,67,0.067,
20230711-NAPL-012,20230711-NAPL-012-A,9832,9.832,20230718,20230724,2521,2.521,
20230711-NAPL-012,20230711-NAPL-012-B,3596,3.596,20230718,20230724,965,0.965,
20230711-NAPL-012,20230711-NAPL-012-C,1621,1.621,20230718,20230724,576,0.576,
20230711-NAPL-012,20230711-NAPL-012-D,2705,2.705,20230718,20230724,764,0.764,
20230711-NAPL-012,20230711-NAPL-012-E,NA,181,20230719,20230724,NA,49,
20230711-NAPL-013,20230711-NAPL-013-A,3643,3.643,20230718,20230724,2680,2.68,
20230711-NAPL-013,20230711-NAPL-013-B,577,0.577,20230718,20230724,419,0.419,
20230711-NAPL-013,20230711-NAPL-013-C,4002,4.002,20230718,20230724,2565,2.565,
20230711-NAPL-013,20230711-NAPL-013-D,950,0.95,20230718,20230724,578,0.578,
20230711-NAPL-013,20230711-NAPL-013-E,37751,37.751,20230718,20230724,14306,14.306,
20230711-NAPL-014,20230711-NAPL-014-A,3669,3.669,20230718,20230724,373,0.373,
20230711-NAPL-015,20230711-NAPL-015-A,33522,33.522,20230718,20230724,4313,4.313,
20230711-NAPL-015,20230711-NAPL-015-B,19914,19.914,20230718,20230724,2450,2.45,
20230711-NAPL-015,20230711-NAPL-015-C,35372,35.372,20230718,20230724,3626,3.626,
20230711-NAPL-015,20230711-NAPL-015-D,20930,20.93,20230718,20230724,2596,2.596,
20230711-NAPL-015,20230711-NAPL-015-E,259000,259,20230719,20230724,20000,20,
20230711-NAPL-015,20230711-NAPL-015-F,78000,78,20230719,20230724,23000,23,
20230711-NAPL-015,20230711-NAPL-015-G,28000,28,20230719,20230724,6000,6,
20230711-NAPL-016,20230711-NAPL-016-A,7035,7.035,20230718,20230724,1007,1.007,
20230711-NAPL-017,20230711-NAPL-017-A,6426,6.426,20230719,20230724,807,0.807,
20230711-NAPL-017,20230711-NAPL-017-B,2106,2.106,20230719,20230724,269,0.269,
20230711-NAPL-017,20230711-NAPL-017-C,1518,1.518,20230719,20230724,174,0.174,
20230711-NAPL-017,20230711-NAPL-017-D,1028,1.028,20230719,20230724,114,0.114,
20230711-NAPL-017,20230711-NAPL-017-E,1718,1.718,20230719,20230724,394,0.394,
20230711-NAPL-018,20230711-NAPL-018-A,8299,8.299,20230719,20230724,945,0.945,
20230711-NAPL-018,20230711-NAPL-018-B,2233,2.233,20230719,20230724,268,0.268,
20230711-NAPL-019,20230711-NAPL-019-A,12675,12.675,20230719,20230724,1456,1.456,
20230711-NAPL-019,20230711-NAPL-019-B,1635,1.635,20230719,20230724,249,0.249,
20230711-NAPL-019,20230711-NAPL-019-C,21699,21.699,20230719,20230724,2248,2.248,
20230711-NAPL-020,20230711-NAPL-020-A,672,0.672,20230719,20230724,92,0.092,
20230711-NAPL-021,20230711-NAPL-021-A,60064,60.064,20230719,20230724,7933,7.933,
20230711-NAPL-021,20230711-NAPL-021-B,43214,43.214,20230719,20230724,5148,5.148,
20230711-NAPL-021,20230711-NAPL-021-C,29418,29.418,20230719,20230724,3494,3.494,
20230711-NAPL-021,20230711-NAPL-021-D,30380,30.38,20230719,20230724,3082,3.082,
20230711-NAPL-021,20230711-NAPL-021-E,418000,418,20230719,20230724,40000,40,
20230711-NAPL-021,20230711-NAPL-021-F,50000,50,20230719,20230724,14000,14,
20230711-NAPL-021,20230711-NAPL-021-G,21000,21,20230719,20230724,5000,5,
20230725-BULL-001,20230725-BULL-001-A,NA,NA,NA,NA,NA,NA,
20230725-BULL-002,20230725-BULL-002-A,NA,NA,NA,NA,NA,NA,
20230725-BULL-002,20230725-BULL-002-B,NA,NA,NA,NA,NA,NA,
20230725-BULL-002,20230725-BULL-002-C,NA,NA,NA,NA,NA,NA,
20230725-BULL-002,20230725-BULL-002-D,NA,NA,NA,NA,NA,NA,
20230725-BULL-003,20230725-BULL-003-A,NA,NA,NA,NA,NA,NA,
20230725-BULL-004,20230725-BULL-004-A,NA,NA,NA,NA,NA,NA,
20230725-BULL-004,20230725-BULL-004-B,NA,NA,NA,NA,NA,NA,
20230725-BULL-004,20230725-BULL-004-C,NA,NA,NA,NA,NA,NA,
20230725-BULL-004,20230725-BULL-004-D,NA,NA,NA,NA,NA,NA,
20230725-BULL-005,20230725-BULL-005-A,NA,NA,NA,NA,NA,NA,
20230725-BULL-005,20230725-BULL-005-B,NA,NA,NA,NA,NA,NA,
20230725-BULL-005,20230725-BULL-005-C,NA,NA,NA,NA,NA,NA,
20230725-BULL-005,20230725-BULL-005-D,NA,NA,NA,NA,NA,NA,
20230725-BULL-006,20230725-BULL-006-A,NA,NA,NA,NA,NA,NA,
20230725-BULL-006,20230725-BULL-006-B,NA,NA,NA,NA,NA,NA,
20230725-BULL-006,20230725-BULL-006-C,NA,NA,NA,NA,NA,NA,
20230725-BULL-006,20230725-BULL-006-D,NA,NA,NA,NA,NA,NA,
20230725-BULL-006,20230725-BULL-006-E,NA,NA,NA,NA,NA,NA,
20230725-BULL-007,20230725-BULL-007-A,NA,NA,NA,NA,NA,NA,
20230725-BULL-007,20230725-BULL-007-B,NA,NA,NA,NA,NA,NA,
20230725-BULL-007,20230725-BULL-007-C,NA,NA,NA,NA,NA,NA,
20230725-BULL-007,20230725-BULL-007-D,NA,NA,NA,NA,NA,NA,
20230725-BULL-008,20230725-BULL-008-A,NA,NA,NA,NA,NA,NA,
20230725-BULL-008,20230725-BULL-008-B,NA,NA,NA,NA,NA,NA,
20230725-BULL-008,20230725-BULL-008-C,NA,NA,NA,NA,NA,NA,
20230725-BULL-008,20230725-BULL-008-D,NA,NA,NA,NA,NA,NA,
20230725-BULL-009,20230725-BULL-009-A,NA,NA,NA,NA,NA,NA,
20230725-BULL-009,20230725-BULL-009-B,NA,NA,NA,NA,NA,NA,
20230725-BULL-009,20230725-BULL-009-C,NA,NA,NA,NA,NA,NA,
20230725-BULL-009,20230725-BULL-009-D,NA,NA,NA,NA,NA,NA,
20230725-BULL-010,20230725-BULL-010-A,NA,NA,NA,NA,NA,NA,
20230725-BULL-010,20230725-BULL-010-B,NA,NA,NA,NA,NA,NA,
20230725-BULL-010,20230725-BULL-010-C,NA,NA,NA,NA,NA,NA,
20230725-BULL-010,20230725-BULL-010-D,NA,NA,NA,NA,NA,NA,
20230725-BULL-011,20230725-BULL-011-A,NA,NA,NA,NA,NA,NA,
20230725-BULL-011,20230725-BULL-011-B,NA,NA,NA,NA,NA,NA,
20230725-BULL-011,20230725-BULL-011-C,NA,NA,NA,NA,NA,NA,
20230725-BULL-011,20230725-BULL-011-D,NA,NA,NA,NA,NA,NA,
20230725-BULL-012,20230725-BULL-012-A,NA,NA,NA,NA,NA,NA,
20230725-BULL-012,20230725-BULL-012-B,NA,NA,NA,NA,NA,NA,
20230725-BULL-012,20230725-BULL-012-C,NA,NA,NA,NA,NA,NA,
20230725-BULL-012,20230725-BULL-012-D,NA,NA,NA,NA,NA,NA,
20230725-BULL-013,20230725-BULL-013-A,NA,NA,NA,NA,NA,NA,
20230725-BULL-013,20230725-BULL-013-B,NA,NA,NA,NA,NA,NA,
20230725-BULL-013,20230725-BULL-013-C,NA,NA,NA,NA,NA,NA,
20230725-BULL-013,20230725-BULL-013-D,NA,NA,NA,NA,NA,NA,
20230725-BULL-014,20230725-BULL-014-A,NA,NA,NA,NA,NA,NA,
20230725-BULL-014,20230725-BULL-014-B,NA,NA,NA,NA,NA,NA,
20230725-BULL-014,20230725-BULL-014-C,NA,NA,NA,NA,NA,NA,
20230725-BULL-014,20230725-BULL-014-D,NA,NA,NA,NA,NA,NA,
20230725-BULL-015,20230725-BULL-015-A,NA,NA,NA,NA,NA,NA,
20230725-BULL-015,20230725-BULL-015-B,NA,NA,NA,NA,NA,NA,
20230725-BULL-015,20230725-BULL-015-C,NA,NA,NA,NA,NA,NA,
20230725-BULL-015,20230725-BULL-015-D,NA,NA,NA,NA,NA,NA,
20230725-BULL-016,20230725-BULL-016-A,NA,NA,NA,NA,NA,NA,
20230725-BULL-016,20230725-BULL-016-B,NA,NA,NA,NA,NA,NA,
20230725-BULL-016,20230725-BULL-016-C,NA,NA,NA,NA,NA,NA,
20230725-BULL-016,20230725-BULL-016-D,NA,NA,NA,NA,NA,NA,
20230731-CARP-001,20230731-CARP-001-A,2533,2.533,20230814,20230906,323,0.323,
20230731-CARP-001,20230731-CARP-001-B,547,0.547,20230814,20230906,69,0.069,
20230731-CARP-001,20230731-CARP-001-C,3475,3.475,20230814,20230906,421,0.421,
20230731-CARP-001,20230731-CARP-001-D,7291,7.291,20230810,20230515,1084,1.084,
20230731-CARP-002,20230731-CARP-002-A,971,0.971,20230814,20230906,141,0.141,
20230731-CARP-002,20230731-CARP-002-B,5043,5.043,20230814,20230906,668,0.668,
20230731-CARP-002,20230731-CARP-002-C,2133,2.133,20230814,20230906,327,0.327,
20230731-CARP-002,20230731-CARP-002-D,2809,2.809,20230814,20230906,425,0.425,
20230731-CARP-002,20230731-CARP-002-E,8656,8.656,20230810,20230515,1445,1.445,
20230731-CARP-003,20230731-CARP-003-A,657,0.657,20230814,20230906,113,0.113,
20230731-CARP-003,20230731-CARP-003-B,1741,1.741,20230814,20230906,257,0.257,
20230731-CARP-003,20230731-CARP-003-C,199,0.199,20230814,20230906,24,0.024,
20230731-CARP-003,20230731-CARP-003-D,153,0.153,20230814,20230906,26,0.026,
20230731-CARP-003,20230731-CARP-003-E,2430,2.43,20230810,20230515,583,0.583,
20230731-CARP-004,20230731-CARP-004-A,781,0.781,20230814,20230906,135,0.135,
20230731-CARP-004,20230731-CARP-004-B,5410,5.41,20230814,20230906,762,0.762,
20230731-CARP-004,20230731-CARP-004-C,1183,1.183,20230814,20230906,202,0.202,
20230731-CARP-004,20230731-CARP-004-D,314,0.314,20230814,20230906,58,0.058,
20230731-CARP-004,20230731-CARP-004-E,7750,7.75,20230810,20230515,1318,1.318,
20230731-CARP-005,20230731-CARP-005-A,1072,1.072,20230814,20230906,177,0.177,
20230731-CARP-005,20230731-CARP-005-B,6539,6.539,20230814,20230906,951,0.951,
20230731-CARP-005,20230731-CARP-005-C,5058,5.058,20230814,20230906,695,0.695,
20230731-CARP-006,20230731-CARP-006-A,312,0.312,20230814,20230906,154,0.154,
20230731-CARP-006,20230731-CARP-006-B,29,0.029,20230814,20230906,13,0.013,
20230731-CARP-006,20230731-CARP-006-C,46,0.046,20230814,20230906,26,0.026,
20230731-CARP-006,20230731-CARP-006-D,18,0.018,20230814,20230906,10,0.01,
20230731-CARP-006,20230731-CARP-006-E,2133,2.133,20230810,20230515,812,0.812,
20230731-CARP-007,20230731-CARP-007-A,6310,6.31,20230810,20230515,1038,1.038,
20230731-CARP-007,20230731-CARP-007-B,10607,10.607,20230810,20230515,1506,1.506,
20230731-CARP-008,20230731-CARP-008-A,75,0.075,20230810,20230515,43,0.043,
20230731-CARP-008,20230731-CARP-008-B,174,0.174,20230810,20230515,70,0.07,
20230731-CARP-008,20230731-CARP-008-C,137,0.137,20230810,20230515,76,0.076,
20230731-CARP-008,20230731-CARP-008-D,133,0.133,20230810,20230515,63,0.063,
20230731-CARP-008,20230731-CARP-008-E,2508,2.508,20230810,20230515,775,0.775,
20230731-CARP-009,20230731-CARP-009-A,5775,5.775,20230810,20230515,714,0.714,
20230731-CARP-009,20230731-CARP-009-B,8228,8.228,20230810,20230515,936,0.936,
20230731-CARP-009,20230731-CARP-009-C,812,0.812,20230810,20230515,132,0.132,
20230731-CARP-010,20230731-CARP-010-A,1728,1.728,20230810,20230515,258,0.258,
20230731-CARP-010,20230731-CARP-010-B,12440,12.44,20230810,20230515,1520,1.52,
20230731-CARP-011,20230731-CARP-011-A,1447,1.447,20230810,20230515,218,0.218,
20230731-CARP-011,20230731-CARP-011-B,2200,2.2,20230810,20230515,322,0.322,
20230731-CARP-011,20230731-CARP-011-C,921,0.921,20230810,20230515,160,0.16,
20230731-CARP-011,20230731-CARP-011-D,625,0.625,20230810,20230515,100,0.1,
20230731-CARP-011,20230731-CARP-011-E,15447,15.447,20230810,20230515,2826,2.826,
20230731-CARP-012,20230731-CARP-012-A,2200,2.2,20230810,20230515,373,0.373,
20230731-CARP-012,20230731-CARP-012-B,5908,5.908,20230810,20230515,885,0.885,
20230731-CARP-012,20230731-CARP-012-C,6795,6.795,20230810,20230515,1045,1.045,
20230731-CARP-012,20230731-CARP-012-D,1586,1.586,20230810,20230515,264,0.264,
20230731-CARP-012,20230731-CARP-012-E,62000,62,20230810,20230515,11039,11.039,
20230731-CARP-013,20230731-CARP-013-A,1072,1.072,20230814,20230906,535,0.535,
20230731-CARP-013,20230731-CARP-013-B,1826,1.826,20230814,20230906,812,0.812,
20230731-CARP-013,20230731-CARP-013-C,3799,3.799,20230814,20230906,1823,1.823,
20230731-CARP-013,20230731-CARP-013-D,993,0.993,20230814,20230906,517,0.517,
20230731-CARP-013,20230731-CARP-013-E,24725,24.725,20230810,20230515,9343,9.343,
20230731-CARP-014,20230731-CARP-014-A,2774,2.774,20230814,20230906,1388,1.388,
20230731-CARP-014,20230731-CARP-014-B,200,0.2,20230814,20230906,109,0.109,
20230731-CARP-014,20230731-CARP-014-C,320,0.32,20230814,20230906,178,0.178,
20230731-CARP-014,20230731-CARP-014-D,276,0.276,20230814,20230906,131,0.131,
20230731-CARP-014,20230731-CARP-014-E,21000,21,20230814,20230906,7655,7.655,
20230731-CARP-015,20230731-CARP-015-A,1137,1.137,20230814,20230906,169,0.169,
20230731-CARP-015,20230731-CARP-015-B,6775,6.775,20230814,20230906,989,0.989,
20230731-CARP-015,20230731-CARP-015-C,1862,1.862,20230814,20230906,331,0.331,
20230731-CARP-015,20230731-CARP-015-D,1626,1.626,20230814,20230906,293,0.293,
20230731-CARP-015,20230731-CARP-015-E,20000,20,20230814,20230906,2701,2.701,
20230731-CARP-016,20230731-CARP-016-A,3584,3.584,20230814,20230906,1521,1.521,
20230731-CARP-016,20230731-CARP-016-B,300,0.3,20230814,20230906,186,0.186,
20230731-CARP-016,20230731-CARP-016-C,682,0.682,20230814,20230906,355,0.355,
20230731-CARP-016,20230731-CARP-016-D,438,0.438,20230814,20230906,244,0.244,
20230731-CARP-016,20230731-CARP-016-E,105000,105,20230814,20230906,33000,33,
20230731-CARP-017,20230731-CARP-017-A,564,0.564,20230814,20230906,303,0.303,
20230731-CARP-017,20230731-CARP-017-B,796,0.796,20230814,20230906,419,0.419,
20230731-CARP-017,20230731-CARP-017-C,929,0.929,20230815,20230907,583,0.583,
20230731-CARP-017,20230731-CARP-017-D,115,0.115,20230815,20230907,83,0.083,
20230731-CARP-017,20230731-CARP-017-E,16000,16,20230814,20230906,4607,4.607,
20230731-CARP-018,20230731-CARP-018-A,150,0.15,20230815,20230907,97,0.097,
20230731-CARP-018,20230731-CARP-018-B,162,0.162,20230815,20230907,104,0.104,
20230731-CARP-018,20230731-CARP-018-C,426,0.426,20230815,20230907,244,0.244,
20230731-CARP-018,20230731-CARP-018-D,187,0.187,20230815,20230907,122,0.122,
20230731-CARP-018,20230731-CARP-018-E,7000,7,20230814,20230906,2754,2.754,
20230731-CARP-019,20230731-CARP-019-A,59,0.059,20230815,20230907,44,0.044,
20230731-CARP-019,20230731-CARP-019-B,236,0.236,20230815,20230907,146,0.146,
20230731-CARP-019,20230731-CARP-019-C,43,0.043,20230815,20230907,32,0.032,
20230731-CARP-019,20230731-CARP-019-D,145,0.145,20230815,20230907,86,0.086,
20230731-CARP-019,20230731-CARP-019-E,2071,2.071,20230814,20230906,910,0.91,
20230731-CARP-020,20230731-CARP-020-A,699,0.699,20230815,20230907,121,0.121,
20230731-CARP-020,20230731-CARP-020-B,195,0.195,20230815,20230907,33,0.033,
20230731-CARP-020,20230731-CARP-020-C,6552,6.552,20230815,20230907,891,0.891,
20230731-CARP-020,20230731-CARP-020-D,2575,2.575,20230815,20230907,387,0.387,
20230731-CARP-020,20230731-CARP-020-E,1533,1.533,20230814,20230906,334,0.334,
20230731-CARP-021,20230731-CARP-021-A,165,0.165,20230815,20230907,103,0.103,
20230731-CARP-021,20230731-CARP-021-B,174,0.174,20230815,20230907,111,0.111,
20230731-CARP-021,20230731-CARP-021-C,430,0.43,20230815,20230907,192,0.192,
20230731-CARP-021,20230731-CARP-021-D,867,0.867,20230815,20230907,531,0.531,
20230731-CARP-021,20230731-CARP-021-E,58000,58,20230814,20230906,22000,22,
20230731-CARP-022,20230731-CARP-022-A,1002,1.002,20230815,20230907,498,0.498,
20230731-CARP-022,20230731-CARP-022-B,527,0.527,20230815,20230907,266,0.266,
20230731-CARP-022,20230731-CARP-022-C,988,0.988,20230815,20230907,438,0.438,
20230731-CARP-022,20230731-CARP-022-D,2657,2.657,20230815,20230907,1357,1.357,
20230731-CARP-022,20230731-CARP-022-E,82000,82,20230814,20230906,27000,27,
20230807-MOHK-001,20230807-MOHK-001-A,183,0.183,20230815,20230907,29,0.029,
20230807-MOHK-001,20230807-MOHK-001-B,415,0.415,20230815,20230907,66,0.066,
20230807-MOHK-001,20230807-MOHK-001-C,1189,1.189,20230815,20230907,192,0.192,
20230807-MOHK-001,20230807-MOHK-001-D,5033,5.033,20230816,20230907,1040,1.04,
20230807-MOHK-002,20230807-MOHK-002-A,1379,1.379,20230815,20230907,129,0.129,
20230807-MOHK-002,20230807-MOHK-002-B,454,0.454,20230815,20230907,46,0.046,
20230807-MOHK-002,20230807-MOHK-002-C,945,0.945,20230815,20230907,103,0.103,
20230807-MOHK-002,20230807-MOHK-002-D,271,0.271,20230815,20230907,28,0.028,
20230807-MOHK-002,20230807-MOHK-002-E,2733,2.733,20230816,20230907,339,0.339,
20230807-MOHK-003,20230807-MOHK-003-A,1232,1.232,20230815,20230907,569,0.569,
20230807-MOHK-003,20230807-MOHK-003-B,507,0.507,20230815,20230907,234,0.234,
20230807-MOHK-003,20230807-MOHK-003-C,500,0.5,20230815,20230907,236,0.236,
20230807-MOHK-003,20230807-MOHK-003-D,224,0.224,20230815,20230907,108,0.108,
20230807-MOHK-003,20230807-MOHK-003-E,1715,1.715,20230816,20230907,768,0.768,
20230807-MOHK-004,20230807-MOHK-004-A,1008,1.008,20230815,20230907,87,0.087,
20230807-MOHK-004,20230807-MOHK-004-B,1373,1.373,20230815,20230907,135,0.135,
20230807-MOHK-004,20230807-MOHK-004-C,5719,5.719,20230815,20230907,345,0.345,
20230807-MOHK-004,20230807-MOHK-004-D,1244,1.244,20230815,20230907,108,0.108,
20230807-MOHK-004,20230807-MOHK-004-E,15545,15.545,20230816,20230907,1649,1.649,
20230807-MOHK-005,20230807-MOHK-005-A,107,0.107,20230815,20230907,59,0.059,
20230807-MOHK-005,20230807-MOHK-005-B,122,0.122,20230815,20230907,66,0.066,
20230807-MOHK-005,20230807-MOHK-005-C,141,0.141,20230815,20230907,67,0.067,
